Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Julio Teheran",,4,6,,5.40216,17,15,,,83.3,375,91,53,50,17,35,1,6,61,6.59064,3.78151,1.74286,1.83673,0.162667,0.0933333,0.06933332979679108,0.272455,1.5126,0.289062,0.714286,,,5.92011,-0.227669,0.162959,999,,,,"6797"
"Luke Jackson","SFG",2,2,,4.70455,46,1,,,44,198,44,25,23,7,23,2,2,45,9.20455,4.70455,1.95652,1.43182,0.227273,0.116162,0.111111119389534,0.254335,1.52273,0.305785,0.734266,,,4.98231,-0.228431,-0.123429,999,,,,"11752"
"Chris Roycroft","STL",5,6,,4.81836,35,0,,,52.3,236,53,30,28,6,27,1,3,39,6.71128,4.64627,1.44444,1.0325,0.165254,0.114407,0.050847455859184265,0.257282,1.52964,0.291925,0.698324,,,4.97588,-0.228541,-0.181999,999,,,,"sa3019635"
"Dayeison Arias",,1,0,,4.7806,35,0,,,43.3,196,39,25,23,5,25,0,5,42,8.72979,5.1963,1.68,1.03926,0.214286,0.127551,0.08673469722270966,0.23494,1.47806,0.285714,0.684211,,,4.89476,-0.228856,-0.264687,999,,,,"sa3002812"
"Casey Sadler",,1,1,,4.53089,39,1,,,43.7,191,44,24,22,7,16,1,3,36,7.41419,3.29519,2.25,1.44165,0.188482,0.0837696,0.10471203923225403,0.255814,1.373,0.286822,0.717131,,,4.99417,-0.229477,-0.0890186,999,,,,"11209"
"Jacob DeLabio","HOU",1,2,,4.75,30,0,,,36,164,32,20,19,4,25,1,2,34,8.5,6.25,1.36,1,0.207317,0.152439,0.05487804114818573,0.233577,1.58333,0.282828,0.719844,,,5.0606,-0.230003,-0.0681957,999,,,,"sa3017011"
"Julian Fernández",,2,3,,4.81395,42,0,,,43,193,44,25,23,6,21,0,2,33,6.90698,4.39535,1.57143,1.25581,0.170984,0.108808,0.0621761754155159,0.258824,1.51163,0.290076,0.706714,,,5.13876,-0.230231,-0.206765,999,,,,"18341"
"Alex Mauricio","NYY",2,2,,5.07901,34,0,,,44.3,197,44,27,25,6,20,0,3,33,6.70429,4.06321,1.65,1.21896,0.167513,0.101523,0.06598984450101852,0.252874,1.4447,0.281481,0.665468,,,5.08348,-0.230628,-0.355147,999,,,,"sa3004337"
"Grant Ford","PIT",2,5,,5.24838,27,3,,,46.3,215,46,29,27,6,28,0,5,37,7.19222,5.44276,1.32143,1.16631,0.172093,0.130233,0.04186046123504639,0.252747,1.59827,0.28777,0.685976,,,5.47966,-0.231949,-0.117682,999,,,,"sa3010625"
"Joe Jacques","BOS",2,3,,5.29412,42,2,,,49.3,226,55,31,29,7,20,1,7,38,6.93712,3.65112,1.9,1.27789,0.168142,0.0884956,0.07964601367712021,0.276382,1.5213,0.311688,0.674847,,,5.2023,-0.232413,-0.154056,999,,,,"25178"
"Tyler Matzek","ATL",2,1,,4.84777,46,0,,,42.7,194,41,25,23,6,26,3,2,42,8.85246,5.48009,1.61538,1.26464,0.216495,0.134021,0.0824742317199707,0.246988,1.56909,0.29661,0.716724,,,5.08174,-0.233608,-0.105465,999,,,,"10058"
"Layne Henderson","DET",2,4,,5.03106,34,0,,,48.3,222,46,29,27,6,33,0,1,49,9.13043,6.14907,1.48485,1.11801,0.220721,0.148649,0.07207207381725311,0.244681,1.63561,0.300752,0.708215,,,4.95276,-0.235203,-0.275423,999,,,,"sa3007718"
"Anthony Gose","CLE",3,4,,4.64754,42,0,,,40.6667,176,37,22,21,7,24,2,2,49,10.8443,5.31148,2.04167,1.54918,0.278409,0.136364,0.14204545319080353,0.246667,1.5,0.319149,0.761719,,,5.00094,-0.236769,-0.0454025,999,,,,"5097"
"Archie Bradley",,1,3,,5.175,30,1,,,40,182,47,25,23,6,15,1,3,26,5.85,3.375,1.73333,1.35,0.142857,0.0824176,0.060439564287662506,0.286585,1.55,0.310606,0.690298,,,5.25504,-0.238282,-0.215435,999,,,,"12918"
"Daniel Zamora",,1,3,,5.44737,33,1,,,38,177,39,25,23,5,24,1,3,33,7.81579,5.68421,1.375,1.18421,0.186441,0.135593,0.050847455859184265,0.26,1.65789,0.303571,0.678571,,,5.3603,-0.238581,-0.307778,999,,,,"17811"
"Nick Duron",,3,5,,4.93473,37,0,,,38.3,175,35,22,21,5,27,3,1,38,8.9295,6.34465,1.40741,1.17493,0.217143,0.154286,0.06285713613033295,0.238095,1.6188,0.288462,0.727273,,,5.16105,-0.239702,-0.205392,999,,,,"21092"
"Ryne Stanek",,2,2,,4.5,50,1,,,46,205,41,25,23,7,27,1,2,48,9.3913,5.28261,1.77778,1.36957,0.234146,0.131707,0.1024390310049057,0.232955,1.47826,0.280992,0.738832,,,5.03765,-0.240396,0.0112651,999,,,,"15947"
"JD Hammer",,1,2,,5.72519,24,4,,,39.3,183,43,27,25,6,23,1,2,28,6.41221,5.26718,1.21739,1.37405,0.153005,0.125683,0.02732241153717041,0.272152,1.67939,0.298387,0.677083,,,5.72323,-0.24066,-0.317006,999,,,,"19548"
"Patrick Corbin","WSN",4,10,,6.15306,18,18,,,98,457,126,72,67,21,42,1,3,71,6.52041,3.85714,1.69048,1.92857,0.155361,0.0919037,0.06345734000205994,0.305825,1.71429,0.328125,0.692641,,,5.96933,-0.24296,-0.611709,999,,,,"9323"
"Corey Kluber",,4,7,,6.3,20,16,,,80,375,105,60,56,17,30,0,6,63,7.0875,3.375,2.1,1.9125,0.168,0.08,0.08799999952316284,0.309735,1.6875,0.339768,0.67446,,,5.79254,-0.24334,-0.486411,999,,,,"2429"
"Hector Neris",,3,4,,4.5,53,0,,,48,210,44,26,24,8,22,1,3,49,9.1875,4.125,2.22727,1.5,0.233333,0.104762,0.12857142835855484,0.237838,1.375,0.28125,0.729927,,,4.94254,-0.244277,-0.0239191,999,,,,"11804"
"Kenley Jansen","BOS",3,4,,5.1963,48,0,,,43.3,194,45,27,25,8,20,2,2,45,9.35335,4.15704,2.25,1.66282,0.231959,0.103093,0.12886597961187363,0.261628,1.50115,0.310924,0.70632,,,5.10262,-0.244329,-0.201135,999,,,,"3096"
"Wandy Peralta",,3,3,,4.66523,52,0,,,46.3,204,42,26,24,7,23,1,3,42,8.16415,4.47084,1.82609,1.36069,0.205882,0.112745,0.09313725680112839,0.235955,1.40389,0.271318,0.706522,,,5.09089,-0.245803,-0.147658,999,,,,"14295"
"Robert Suarez","SDP",3,4,,4.81395,43,1,,,43,190,39,25,23,7,22,1,3,41,8.5814,4.60465,1.86364,1.46512,0.215789,0.115789,0.09999999403953552,0.236364,1.4186,0.273504,0.703125,,,5.20853,-0.245906,-0.215978,999,,,,"30115"
"Braden Bristo",,2,3,,5.25,36,1,,,48,220,47,30,28,6,29,1,3,43,8.0625,5.4375,1.48276,1.125,0.195455,0.131818,0.06363637745380402,0.25,1.58333,0.294964,0.680473,,,5.08837,-0.245962,-0.329969,999,,,,"20494"
"Jake Odorizzi","TEX",4,7,,5.89286,19,19,,,84,373,99,59,55,18,40,4,2,66,7.07143,4.28571,1.65,1.92857,0.176944,0.107239,0.06970509886741638,0.299094,1.65476,0.327935,0.702988,,,5.96933,-0.246852,-0.304881,999,,,,"6397"
"Danny Young",,1,1,,4.80916,36,0,,,39.3,181,39,22,21,6,21,0,6,42,9.61832,4.80916,2,1.37405,0.232044,0.116022,0.11602210253477097,0.253247,1.52672,0.311321,0.736434,,,5.16344,-0.247088,-0.135107,999,,,,"18439"
"Sean Reynolds","SDP",2,2,,4.78178,42,0,,,52.7,238,47,30,28,6,33,0,4,48,8.19734,5.63567,1.45455,1.02467,0.201681,0.138655,0.06302520632743835,0.233831,1.51803,0.278912,0.698324,,,5.01975,-0.247381,-0.254029,999,,,,"sa917966"
"Matt Turner",,1,1,,4.95,19,2,,,40,182,41,24,22,5,21,0,3,26,5.85,4.725,1.2381,1.125,0.142857,0.115385,0.02747253328561783,0.259494,1.55,0.283465,0.690909,,,5.38004,-0.247946,-0.133219,999,,,,"sa3005029"
"Josh Roberson",,2,3,,5.5496,31,2,,,37.3,176,38,25,23,5,26,0,3,35,8.44504,6.27346,1.34615,1.20643,0.198864,0.147727,0.05113637447357178,0.258503,1.71582,0.308411,0.684211,,,5.45343,-0.248116,-0.358502,999,,,,"sa3007721"
"Rafael Montero","HOU",2,3,,5.08696,47,0,,,46,208,47,28,26,7,23,1,3,45,8.80435,4.5,1.95652,1.36957,0.216346,0.110577,0.10576923936605453,0.258242,1.52174,0.307692,0.697674,,,4.97243,-0.249299,-0.332479,999,,,,"12760"
"Holden Powell","WSN",3,5,,5.26718,33,0,,,39.3,178,39,25,23,5,21,0,3,28,6.41221,4.80916,1.33333,1.14504,0.157303,0.117978,0.03932584822177887,0.253247,1.52672,0.280992,0.660377,,,5.31611,-0.250361,-0.313828,999,,,,"sa3014854"
"Brooks Raley","NYM",1,2,,5.44794,53,0,,,41.3,192,43,27,25,6,24,1,4,42,9.15254,5.23002,1.75,1.30751,0.21875,0.125,0.09375,0.262195,1.62228,0.318966,0.682594,,,5.14366,-0.251527,-0.54075,999,,,,"10061"
"Zach Linginfelter",,2,3,,6.11241,22,6,,,42.7,204,43,31,29,6,31,0,5,35,7.37705,6.53396,1.12903,1.26464,0.171569,0.151961,0.019607841968536377,0.255952,1.73302,0.291339,0.655488,,,5.97167,-0.251666,-0.418458,999,,,,"sa3014910"
"Jonah Dipoto","KCR",1,3,,5.12035,36,0,,,45.7,211,43,28,26,5,29,0,5,43,8.46827,5.71116,1.48276,0.984683,0.203791,0.137441,0.06635071337223053,0.242938,1.57549,0.294574,0.676923,,,5.02747,-0.251759,-0.214692,999,,,,"sa3010776"
"Zack Burdi",,0,1,,5.29412,29,0,,,35.7,162,35,22,21,6,19,1,3,34,8.57143,4.78992,1.78947,1.5126,0.209877,0.117284,0.09259258955717087,0.25,1.5126,0.29,0.701754,,,5.38389,-0.252537,-0.277713,999,,,,"19159"
"Drew Rucinski",,4,8,,5.7379,15,15,,,84.7,400,98,58,54,15,49,0,5,77,8.18182,5.20661,1.57143,1.59386,0.1925,0.1225,0.06999999284744263,0.283237,1.73554,0.326772,0.706349,,,5.65173,-0.252906,-0.51674,999,,,,"12499"
"Brandon Dufault","LAA",1,1,,5.44669,25,0,,,34.7,162,33,22,21,4,24,0,3,30,7.78098,6.22478,1.25,1.03746,0.185185,0.148148,0.03703702986240387,0.244444,1.64265,0.287129,0.680934,,,5.35879,-0.2531,-0.278474,999,,,,"sa3017257"
"Gabe Klobosits",,2,4,,5.4,29,1,,,35,160,38,22,21,5,18,2,2,24,6.17143,4.62857,1.33333,1.28571,0.15,0.1125,0.037500008940696716,0.271429,1.6,0.297297,0.693878,,,5.45504,-0.253168,-0.280309,999,,,,"19881"
"Jose Quezada",,2,2,,5.06702,30,0,,,37.3,169,36,22,21,5,20,0,4,32,7.72118,4.82574,1.6,1.20643,0.189349,0.118343,0.0710059180855751,0.248276,1.50134,0.287037,0.693878,,,5.21214,-0.253789,-0.258831,999,,,,"sa3008375"
"Wilking Rodríguez","STL",1,2,,5.11041,33,0,,,31.7,146,35,19,18,5,18,2,0,27,7.66562,5.11041,1.5,1.41956,0.184932,0.123288,0.06164383143186569,0.273438,1.67192,0.3125,0.73913,,,5.30551,-0.254501,-0.192844,999,,,,"8801"
"Luis Oviedo",,2,2,,4.87427,30,3,,,51.7,237,49,30,28,6,30,1,7,43,7.48549,5.22244,1.43333,1.04449,0.181435,0.126582,0.05485232174396515,0.245,1.52805,0.284768,0.694051,,,5.2473,-0.254545,-0.0780676,999,,,,"21728"
"Caleb Baragar",,2,2,,5.04878,28,4,,,41,189,39,25,23,6,28,1,2,39,8.56098,6.14634,1.39286,1.31707,0.206349,0.148148,0.05820105969905853,0.245283,1.63415,0.289474,0.716724,,,5.45016,-0.254661,-0.144043,999,,,,"19231"
"Mitchell Stumpo","ARI",2,3,,4.92857,36,0,,,42,193,40,25,23,5,28,0,2,40,8.57143,6,1.42857,1.07143,0.207254,0.145078,0.0621761679649353,0.245399,1.61905,0.29661,0.704918,,,5.04075,-0.256744,-0.172338,999,,,,"sa3011585"
"Isaac Mattson","PIT",2,3,,5.25,25,1,,,36,170,35,22,21,5,25,0,4,36,9,6.25,1.44,1.25,0.211765,0.147059,0.06470587849617004,0.248227,1.66667,0.3,0.716981,,,5.47726,-0.256896,-0.115825,999,,,,"20385"
"Matt Minnick",,2,3,,4.96403,29,0,,,41.7,186,40,25,23,6,21,0,3,35,7.55396,4.53237,1.66667,1.29496,0.188172,0.112903,0.07526881992816925,0.246914,1.46283,0.280992,0.684411,,,5.17351,-0.257494,-0.292135,999,,,,"sa3011369"
"Matt Barnes",,2,3,,5.72944,43,2,,,37.7,175,41,26,24,6,21,1,3,35,8.35544,5.01326,1.66667,1.43236,0.2,0.12,0.08000000566244125,0.271523,1.64456,0.318182,0.671642,,,5.37706,-0.258217,-0.422358,999,,,,"12863"
"Nolan Blackwood",,2,3,,4.69565,34,0,,,46,202,49,26,24,6,17,1,2,29,5.67391,3.32609,1.70588,1.17391,0.143564,0.0841584,0.05940594524145126,0.26776,1.43478,0.290541,0.694444,,,4.92895,-0.260553,-0.223198,999,,,,"sa874212"
"Justin Anderson","CHW",2,3,,5.68421,27,1,,,38,175,39,26,24,7,23,0,2,39,9.23684,5.44737,1.69565,1.65789,0.222857,0.131429,0.09142857789993286,0.26,1.63158,0.307692,0.689655,,,5.57083,-0.260565,-0.448852,999,,,,"16201"
"Michael Bienlien","DET",1,2,,5.14286,30,1,,,49,223,50,30,28,6,26,1,4,38,6.97959,4.77551,1.46154,1.10204,0.170404,0.116592,0.053811654448509216,0.259067,1.55102,0.295302,0.680473,,,5.13259,-0.263087,-0.263653,999,,,,"sa3010649"
"Theo Denlinger","BOS",3,4,,5.1963,34,0,,,43.3,199,44,27,25,6,25,1,3,40,8.31409,5.1963,1.6,1.24711,0.201005,0.125628,0.07537688314914703,0.25731,1.59353,0.304,0.693069,,,5.1488,-0.265188,-0.200492,999,,,,"sa3016908"
"Will Gaddis",,2,3,,6.14907,22,5,,,48.3,228,63,35,33,8,23,0,1,20,3.72671,4.28571,0.869565,1.49068,0.0877193,0.100877,-0.01315789669752121,0.308824,1.78054,0.3125,0.681818,,,6.07078,-0.265771,-0.0719052,999,,,,"sa829731"
"Houston Harding","LAA",1,1,,5.4,22,2,,,50,229,52,32,30,7,29,0,2,36,6.48,5.22,1.24138,1.26,0.157205,0.126638,0.03056769073009491,0.262626,1.62,0.290323,0.688202,,,5.49504,-0.265833,-0.25931,999,,,,"sa3017820"
"Luke Shilling",,0,1,,6.05381,22,1,,,22.3,108,21,16,15,3,20,0,2,21,8.47534,8.07175,1.05,1.21076,0.194444,0.185185,0.009259268641471863,0.244186,1.83857,0.290323,0.679348,,,6.08015,-0.265867,-0.33009,999,,,,"sa3014781"
"Theo McDowell",,2,3,,5.4047,29,0,,,38.3,178,37,25,23,5,27,0,2,36,8.45953,6.34465,1.33333,1.17493,0.202247,0.151685,0.050561800599098206,0.248322,1.67102,0.296296,0.684211,,,5.34381,-0.266338,-0.365258,999,,,,"sa3007809"
"Hector Perez",,2,2,,5.65923,30,4,,,49.3,233,49,33,31,8,35,0,4,50,9.12779,6.38945,1.42857,1.46045,0.214592,0.150215,0.06437768042087555,0.252577,1.70385,0.301471,0.700549,,,5.7094,-0.266415,-0.329955,999,,,,"18592"
"Jonathan Holder",,2,2,,5.58886,31,4,,,46.7,216,50,31,29,8,26,1,3,40,7.70878,5.01071,1.53846,1.54176,0.185185,0.12037,0.06481480598449707,0.26738,1.62741,0.302158,0.694444,,,5.63191,-0.267656,-0.29499,999,,,,"16588"
"Carson Fulmer",,2,4,,5.68047,27,7,,,50.7,237,53,34,32,8,33,1,3,42,7.45562,5.85799,1.27273,1.42012,0.177215,0.139241,0.03797468543052673,0.263682,1.69625,0.298013,0.695187,,,5.7797,-0.269383,-0.258891,999,,,,"18311"
"Darien Núñez",,2,2,,5.25199,31,2,,,37.7,175,37,24,22,6,26,0,1,41,9.7878,6.2069,1.57692,1.43236,0.234286,0.148571,0.08571428060531616,0.25,1.67109,0.306931,0.714286,,,5.29748,-0.270076,-0.307658,999,,,,"21197"
"Bradley Hanner","CLE",4,6,,4.80493,32,0,,,48.7,224,46,28,26,5,27,1,8,43,7.94661,4.98973,1.59259,0.924025,0.191964,0.120536,0.0714285671710968,0.243386,1.49897,0.29078,0.681818,,,4.97989,-0.270513,-0.221755,999,,,,"sa3010837"
"Zach Hart",,2,3,,5.21411,22,1,,,39.7,184,39,25,23,5,27,0,2,36,8.16121,6.12091,1.33333,1.1335,0.195652,0.146739,0.04891304671764374,0.251613,1.66247,0.298246,0.694915,,,5.27015,-0.27053,-0.32124,999,,,,"sa3009997"
"Stevie Branche","CIN",2,3,,5.80645,30,0,,,40.3,188,36,28,26,6,28,0,6,43,9.60298,6.2531,1.53571,1.33995,0.228723,0.148936,0.0797872394323349,0.233766,1.58809,0.285714,0.647482,,,5.58755,-0.270625,-0.425691,999,,,,"sa3014866"
"Jordan Lyles","KCR",4,10,,6.11321,20,20,,,106,481,126,77,72,21,41,0,4,72,6.11321,3.48113,1.7561,1.78302,0.149688,0.0852391,0.06444907188415527,0.288991,1.57547,0.306122,0.65407,,,5.74561,-0.274124,-0.47453,999,,,,"7593"
"Shohei Tomioka","OAK",2,3,,4.90566,27,2,,,47.7,219,49,28,26,6,25,0,5,38,7.16981,4.71698,1.52,1.13208,0.173516,0.114155,0.05936072766780853,0.259259,1.55136,0.296552,0.701219,,,5.18376,-0.274527,-0.21144,999,,,,"sa3014808"
"Matt Carasiti",,1,3,,6.18321,33,1,,,39.3,184,46,29,27,7,20,1,3,31,7.09924,4.58015,1.55,1.60305,0.168478,0.108696,0.059782616794109344,0.285714,1.67939,0.317073,0.658363,,,5.74868,-0.274613,-0.286416,999,,,,"13276"
"Grant Black","STL",3,4,,5.12563,32,4,,,59.7,273,64,36,34,8,31,0,4,41,6.1809,4.67337,1.32258,1.20603,0.150183,0.113553,0.036630041897296906,0.268908,1.59129,0.296296,0.704057,,,5.38234,-0.275118,-0.132913,999,,,,"sa3014846"
"Yaya Chentouf",,2,4,,5.23256,31,0,,,43,195,45,27,25,5,20,0,4,29,6.06977,4.18605,1.45,1.04651,0.148718,0.102564,0.046153850853443146,0.263158,1.51163,0.291971,0.655172,,,5.09225,-0.275772,-0.361392,999,,,,"sa3006950"
"Joe Kelly","LAD",3,3,,5.44737,44,0,,,38,176,37,25,23,7,24,1,3,45,10.6579,5.68421,1.875,1.65789,0.255682,0.136364,0.1193181723356247,0.248322,1.60526,0.309278,0.703125,,,5.41294,-0.281741,-0.454989,999,,,,"9761"
"Johnny Cueto",,3,6,,5.68651,16,14,,,82.3,382,110,56,52,16,28,1,4,45,4.92102,3.06197,1.60714,1.7497,0.117801,0.0732984,0.0445026159286499,0.314286,1.67679,0.32526,0.709343,,,5.85528,-0.282196,-0.153794,999,,,,"6893"
"Bubby Rossman",,2,4,,5.83784,28,5,,,37,176,41,26,24,6,26,0,1,33,8.02703,6.32432,1.26923,1.45946,0.1875,0.147727,0.03977273404598236,0.275168,1.81081,0.318182,0.699659,,,5.76855,-0.282706,-0.469679,999,,,,"17179"
"Jonathan Sprinkle","HOU",2,4,,5.10811,29,0,,,37,173,31,22,21,4,28,0,5,40,9.72973,6.81081,1.42857,0.972973,0.231214,0.16185,0.06936416029930115,0.221429,1.59459,0.28125,0.692884,,,5.17396,-0.282756,-0.214657,999,,,,"sa3014792"
"Amir Garrett",,1,2,,4.98741,49,0,,,39.7,181,36,24,22,6,26,1,2,44,9.97481,5.89421,1.69231,1.3602,0.243094,0.143646,0.09944751858711243,0.235294,1.56171,0.291262,0.708955,,,5.11902,-0.284038,-0.301171,999,,,,"14375"
"Bryan King","HOU",2,2,,4.98542,20,0,,,34.3,156,34,20,19,4,19,0,3,25,6.55977,4.98542,1.31579,1.04956,0.160256,0.121795,0.03846154361963272,0.253731,1.54519,0.285714,0.696203,,,5.23755,-0.284787,-0.158989,999,,,,"sa3010580"
"Calvin Coker","DET",2,3,,4.90909,35,0,,,55,242,62,32,30,7,18,0,2,28,4.58182,2.94545,1.55556,1.14545,0.115702,0.0743802,0.041322313249111176,0.279279,1.45455,0.294118,0.683761,,,4.98231,-0.285375,-0.212465,999,,,,"sa3007932"
"Tayler Scott","HOU",1,1,,5.10811,31,1,,,37,171,41,22,21,6,19,1,3,34,8.27027,4.62162,1.78947,1.45946,0.19883,0.111111,0.08771929889917374,0.275168,1.62162,0.321101,0.736434,,,5.30909,-0.285598,-0.161963,999,,,,"13652"
"Michael Brewer",,2,4,,5.04878,21,0,,,41,186,42,25,23,6,21,0,3,32,7.02439,4.60976,1.52381,1.31707,0.172043,0.112903,0.059139788150787354,0.259259,1.53659,0.290323,0.695971,,,5.3526,-0.28692,-0.220157,999,,,,"sa3021465"
"Anthony Bass",,2,3,,4.79419,46,0,,,41.3,184,43,24,22,8,19,3,1,40,8.71671,4.14044,2.10526,1.74334,0.217391,0.103261,0.1141304299235344,0.262195,1.50121,0.301724,0.748031,,,5.28894,-0.288574,-0.197635,999,,,,"7982"
"Zack Leban",,1,1,,5.25199,26,1,,,37.7,176,39,24,22,5,22,0,5,32,7.63926,5.25199,1.45455,1.19363,0.181818,0.125,0.05681818723678589,0.261745,1.61804,0.303571,0.685185,,,5.43011,-0.288747,-0.237603,999,,,,"sa3007967"
"Ryan Sublette","LAD",3,3,,5.02326,37,1,,,43,200,39,26,24,6,30,1,5,44,9.2093,6.27907,1.46667,1.25581,0.22,0.15,0.06999999284744263,0.236364,1.60465,0.286957,0.709571,,,5.46434,-0.288853,-0.232499,999,,,,"sa3017781"
"Dylan Spacke","BOS",1,2,,5.40373,27,2,,,48.3,224,53,31,29,6,25,0,5,32,5.96273,4.65839,1.28,1.11801,0.142857,0.111607,0.0312500074505806,0.273196,1.61491,0.301282,0.675287,,,5.40825,-0.29122,-0.16644,999,,,,"sa3010812"
"Michel Baez",,2,3,,5.30769,30,1,,,39,179,38,25,23,5,22,1,5,31,7.15385,5.07692,1.40909,1.15385,0.173184,0.122905,0.050279319286346436,0.25,1.53846,0.284483,0.660377,,,5.40889,-0.291543,-0.417358,999,,,,"20100"
"Tyler Jay","NYM",1,1,,5.96817,22,1,,,37.7,174,43,27,25,8,17,1,4,34,8.11671,4.05836,2,1.90981,0.195402,0.0977011,0.09770114719867706,0.281046,1.59151,0.315315,0.67623,,,5.88103,-0.291711,-0.397178,999,,,,"sa857588"
"Blake Rivera","SFG",3,3,,5.14286,30,1,,,42,194,41,26,24,5,27,1,3,37,7.92857,5.78571,1.37037,1.07143,0.190722,0.139175,0.05154639482498169,0.25,1.61905,0.295082,0.688525,,,5.18361,-0.292216,-0.313589,999,,,,"sa3008261"
"Fitz Stadler","TOR",2,3,,5.4047,25,3,,,38.3,179,38,25,23,6,27,0,2,35,8.22454,6.34465,1.2963,1.40992,0.195531,0.150838,0.044692739844322205,0.253333,1.69713,0.293578,0.706714,,,5.73546,-0.292648,-0.299596,999,,,,"sa876081"
"Paul Fry",,2,4,,5.44794,39,1,,,41.3,191,41,27,25,6,25,0,4,38,8.28087,5.44794,1.52,1.30751,0.198953,0.13089,0.06806282699108124,0.253086,1.59806,0.29661,0.677083,,,5.41,-0.293926,-0.449745,999,,,,"15832"
"Collin Kober",,2,2,,4.92341,34,1,,,45.7,207,46,27,25,6,19,0,8,37,7.28665,3.74179,1.94737,1.18162,0.178744,0.0917874,0.08695651590824127,0.255556,1.42232,0.291971,0.671378,,,5.115,-0.294277,-0.282189,999,,,,"sa913150"
"JT Chargois","MIA",1,2,,5.11364,48,3,,,44,200,45,27,25,7,22,2,4,37,7.56818,4.5,1.68182,1.43182,0.185,0.11,0.07500000298023224,0.258621,1.52273,0.292308,0.699301,,,5.41413,-0.295382,-0.144185,999,,,,"13767"
"Ofreidy Gómez",,2,2,,5.28217,25,5,,,44.3,208,43,28,26,6,28,0,7,40,8.12641,5.68849,1.42857,1.21896,0.192308,0.134615,0.057692304253578186,0.248555,1.60271,0.291339,0.686901,,,5.5801,-0.295451,-0.213327,999,,,,"sa737451"
"Kyle Crick","NYM",2,4,,5.07692,39,0,,,39,170,34,24,22,6,24,3,5,43,9.92308,5.53846,1.79167,1.38462,0.252941,0.141176,0.11176471412181854,0.241135,1.48718,0.304348,0.685484,,,5.28068,-0.295653,-0.356615,999,,,,"13182"
"Justin Lopez",,2,2,,4.96403,34,0,,,41.7,188,38,25,23,5,24,1,4,33,7.1223,5.17986,1.375,1.07914,0.175532,0.12766,0.047872334718704224,0.2375,1.48681,0.270492,0.672727,,,5.24545,-0.298973,-0.331028,999,,,,"sa3002670"
"Matt Ruppenthal",,2,4,,5.3617,25,4,,,47,220,44,30,28,6,30,0,8,43,8.23404,5.74468,1.43333,1.14894,0.195455,0.136364,0.05909091234207153,0.241758,1.57447,0.285714,0.670732,,,5.51036,-0.300081,-0.243942,999,,,,"sa915693"
"Brian Metoyer","NYM",2,3,,5.40541,25,0,,,33.3,156,29,21,20,5,26,1,3,40,10.8108,7.02703,1.53846,1.35135,0.25641,0.166667,0.08974359929561615,0.228346,1.65165,0.292683,0.708333,,,5.4172,-0.301013,-0.354825,999,,,,"sa3008361"
"Kendall Graveman","HOU",4,3,,4.43532,49,0,,,48.7,218,45,26,24,7,26,1,4,47,8.68583,4.80493,1.80769,1.29363,0.215596,0.119266,0.09633027762174606,0.239362,1.45791,0.283582,0.735294,,,5.04149,-0.30145,0.0140437,999,,,,"15514"
"Wander Suero","HOU",3,5,,5.02326,41,0,,,43,191,44,26,24,7,19,1,2,37,7.74419,3.97674,1.94737,1.46512,0.193717,0.0994764,0.09424082934856415,0.258824,1.46512,0.293651,0.695489,,,5.11551,-0.301487,-0.293212,999,,,,"15855"
"Joey Marciano",,3,4,,5.39568,33,1,,,41.7,195,43,27,25,5,28,0,2,37,7.98561,6.04317,1.32143,1.07914,0.189744,0.14359,0.04615384340286255,0.260606,1.70264,0.308943,0.6875,,,5.19749,-0.302189,-0.436148,999,,,,"sa3004637"
"Collin Snider","ARI",2,4,,4.84615,47,1,,,52,238,54,30,28,6,28,1,4,39,6.75,4.84615,1.39286,1.03846,0.163866,0.117647,0.04621849209070206,0.262136,1.57692,0.298137,0.706522,,,5.10119,-0.302264,-0.0691867,999,,,,"23307"
"Lucas Luetge",,2,3,,5.34884,35,0,,,38.7,179,48,25,23,7,16,1,2,33,7.67442,3.72093,2.0625,1.62791,0.184358,0.0893855,0.09497206658124924,0.298137,1.65375,0.338843,0.719557,,,5.29638,-0.302561,-0.32135,999,,,,"8337"
"Ryan Nutof",,2,3,,5.64706,45,0,,,51,234,54,34,32,8,29,1,2,41,7.23529,5.11765,1.41379,1.41176,0.175214,0.123932,0.05128205567598343,0.26601,1.62745,0.298701,0.682451,,,5.50994,-0.302649,-0.407667,999,,,,"sa915630"
"Caleb Freeman","CHW",1,2,,5.5496,37,0,,,37.3,174,37,25,23,5,26,0,2,32,7.72118,6.27346,1.23077,1.20643,0.183908,0.149425,0.03448276221752167,0.253425,1.68901,0.293578,0.678571,,,5.53386,-0.302942,-0.452991,999,,,,"sa3011339"
"Joey Krehbiel",,2,2,,4.84777,40,0,,,42.7,189,43,25,23,6,19,1,2,32,6.74473,4.00468,1.68421,1.26464,0.169312,0.100529,0.06878306716680527,0.255952,1.45199,0.284615,0.690298,,,5.05832,-0.304935,-0.297259,999,,,,"13707"
