Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Richard Bleier",,1,1,,5.21053,40,1,,,38,169,47,24,22,7,8,2,2,24,5.68421,1.89474,3,1.65789,0.142012,0.0473373,0.09467455744743347,0.295597,1.44737,0.3125,0.685841,,,5.17609,-0.192882,-0.276648,999,,,,"7803"
"Hunter Dula","SFG",3,3,,4.75687,39,0,,,47.3,213,48,27,25,6,24,0,1,40,7.61099,4.5666,1.66667,1.14165,0.187793,0.112676,0.07511737942695618,0.255319,1.5222,0.295775,0.707547,,,4.79838,-0.19346,-0.192341,999,,,,"sa3017392"
"Craig Kimbrel","BAL",5,5,,4.77551,53,0,,,49,213,43,28,26,8,26,1,3,57,10.4694,4.77551,2.19231,1.46939,0.267606,0.122066,0.14553990215063095,0.233696,1.40816,0.294118,0.709343,,,4.82647,-0.193856,-0.212238,999,,,,"6655"
"Carlos Carrasco",,3,7,,6.26582,18,18,,,79,375,99,59,55,16,36,1,4,64,7.29114,4.10127,1.77778,1.82278,0.170667,0.096,0.07466666400432587,0.295522,1.70886,0.32549,0.674956,,,5.78669,-0.194336,-0.863692,999,,,,"6632"
"Carson Fulmer",,2,4,,5.64706,28,7,,,51,236,52,34,32,8,32,1,3,44,7.76471,5.64706,1.375,1.41176,0.186441,0.135593,0.050847455859184265,0.258706,1.64706,0.295302,0.686813,,,5.62759,-0.195962,-0.247549,999,,,,"18311"
"Fred Villarreal",,1,2,,4.75687,27,2,,,47.3,213,50,27,25,6,18,0,5,31,5.89852,3.42495,1.72222,1.14165,0.14554,0.084507,0.061032868921756744,0.263158,1.43763,0.287582,0.687919,,,5.05208,-0.19677,-0.120831,999,,,,"sa3011477"
"Luis García","LAA",2,3,,4.98845,48,0,,,43.3,202,49,26,24,7,20,1,3,40,8.31409,4.15704,2,1.45497,0.19802,0.0990099,0.09900990128517151,0.273743,1.59353,0.318182,0.726351,,,5.10262,-0.198225,-0.207759,999,,,,"6984"
"Cayne Ueckert","CHC",2,3,,5.16971,33,0,,,38.3,176,36,24,22,5,24,0,3,38,8.9295,5.63969,1.58333,1.17493,0.215909,0.136364,0.07954545319080353,0.241611,1.56658,0.292453,0.679245,,,5.08272,-0.198277,-0.302993,999,,,,"sa3010789"
"Matt Carasiti",,1,3,,5.88378,35,1,,,41.3,192,47,29,27,7,20,1,3,33,7.19128,4.35835,1.65,1.52542,0.171875,0.104167,0.0677083358168602,0.278107,1.62228,0.310078,0.664336,,,5.53107,-0.199519,-0.179083,999,,,,"13276"
"Taylor Floyd","MIN",3,4,,4.78178,39,0,,,52.7,237,50,30,28,7,28,0,4,52,8.88046,4.78178,1.85714,1.19545,0.219409,0.118143,0.10126582533121109,0.243902,1.48008,0.294521,0.703812,,,4.82999,-0.200058,-0.185304,999,,,,"sa3011367"
"Paolo Espino","TOR",3,4,,5.59091,21,13,,,66,300,81,44,41,14,24,1,1,45,6.13636,3.27273,1.875,1.90909,0.15,0.08,0.07000000774860382,0.294545,1.59091,0.310185,0.714286,,,5.78534,-0.20045,-0.266792,999,,,,"8246"
"JT Chargois","MIA",1,2,,4.8913,51,3,,,46,202,45,27,25,7,22,2,4,40,7.82609,4.30435,1.81818,1.36957,0.19802,0.108911,0.0891089141368866,0.255682,1.45652,0.294574,0.699301,,,5.18982,-0.200764,-0.0362689,999,,,,"13767"
"Michel Otanez","OAK",3,3,,4.58015,34,1,,,39.3,182,35,21,20,5,28,0,3,45,10.3053,6.41221,1.60714,1.14504,0.247253,0.153846,0.09340658783912659,0.231788,1.60305,0.29703,0.75,,,4.98532,-0.201351,-0.0213616,999,,,,"sa932611"
"Amir Garrett",,1,2,,4.69974,47,0,,,38.3,169,34,21,20,6,23,1,2,44,10.3394,5.4047,1.91304,1.40992,0.260355,0.136095,0.12426035106182098,0.236111,1.48825,0.297872,0.740741,,,4.95217,-0.202399,-0.0714535,999,,,,"14375"
"Layne Henderson","DET",2,5,,5.14286,35,0,,,49,226,46,30,28,6,33,0,1,50,9.18367,6.06122,1.51515,1.10204,0.221239,0.146018,0.0752212405204773,0.239583,1.61224,0.294118,0.694051,,,4.88769,-0.203335,-0.336489,999,,,,"sa3007718"
"Tayler Scott","HOU",1,1,,4.82574,31,1,,,37.3,175,40,21,20,6,18,1,3,36,8.68633,4.34316,2,1.44772,0.205714,0.102857,0.10285714268684387,0.25974,1.55496,0.303571,0.745968,,,5.10491,-0.203394,-0.0452802,999,,,,"13652"
"Wander Suero","HOU",4,4,,4.67269,42,0,,,44.3,193,44,25,23,7,18,1,2,39,7.92325,3.65688,2.16667,1.42212,0.202073,0.0932643,0.10880829393863678,0.254335,1.39955,0.291339,0.708812,,,4.9029,-0.20548,-0.123131,999,,,,"15855"
"Brian Moran",,1,2,,5.03817,36,0,,,39.3,177,40,24,22,6,17,1,6,38,8.70229,3.89313,2.23529,1.37405,0.214689,0.0960452,0.11864407360553741,0.25974,1.45038,0.309091,0.679012,,,5.06166,-0.205958,-0.192781,999,,,,"9646"
"Max Bain","CHC",2,5,,5.72565,18,9,,,50.3,237,50,34,32,7,33,0,7,42,7.51491,5.90457,1.27273,1.25249,0.177215,0.139241,0.03797468543052673,0.253807,1.6501,0.290541,0.669399,,,5.77989,-0.207199,-0.207237,999,,,,"sa3014932"
"Chris Muller",,1,3,,5.26718,35,0,,,39.3,182,40,25,23,6,24,0,1,37,8.47328,5.49618,1.54167,1.37405,0.203297,0.131868,0.0714285671710968,0.254777,1.6285,0.298246,0.701439,,,5.26522,-0.207579,-0.346037,999,,,,"sa3006811"
"Florencio Serrano","TEX",1,2,,5.16556,20,1,,,45.3,204,51,28,26,7,17,0,2,27,5.36424,3.37748,1.58824,1.39073,0.132353,0.0833333,0.04901961237192154,0.275676,1.5011,0.291391,0.687285,,,5.3301,-0.210838,-0.184254,999,,,,"sa3010124"
"Adam Laskey","MIA",2,3,,5.14874,30,1,,,43.7,203,48,27,25,6,23,0,2,35,7.20824,4.73684,1.52174,1.2357,0.172414,0.1133,0.05911330133676529,0.269663,1.62471,0.306569,0.702875,,,5.15435,-0.21176,-0.204763,999,,,,"sa3014851"
"Ken Giles",,1,1,,5.46326,32,2,,,31.3,147,30,20,19,6,22,1,1,37,10.639,6.32588,1.68182,1.72524,0.251701,0.14966,0.10204081237316132,0.241935,1.66134,0.296296,0.733945,,,5.58731,-0.211804,-0.236967,999,,,,"12910"
"Morgan McSweeney","BAL",2,2,,5.05855,37,0,,,42.7,192,41,26,24,5,24,0,2,36,7.58782,5.05855,1.5,1.05386,0.1875,0.125,0.0625,0.246988,1.52225,0.288,0.672414,,,4.9178,-0.212247,-0.34663,999,,,,"sa3010781"
"Michael Mariot",,3,7,,6.38109,15,13,,,67.7,315,83,51,48,14,31,0,4,42,5.58346,4.12112,1.35484,1.86115,0.133333,0.0984127,0.03492064028978348,0.296429,1.6839,0.308036,0.667373,,,6.25356,-0.212629,-0.366832,999,,,,"10835"
"Keegan Curtis",,3,3,,5.06702,24,1,,,37.3,170,40,22,21,6,16,0,3,27,6.51475,3.86059,1.6875,1.44772,0.158824,0.0941176,0.06470588594675064,0.264901,1.50134,0.288136,0.714286,,,5.42662,-0.213191,-0.124478,999,,,,"sa3007833"
"Caleb Baragar",,2,3,,5.10638,29,4,,,42.3,194,41,26,24,6,28,1,2,40,8.51064,5.95745,1.42857,1.2766,0.206186,0.14433,0.06185567378997803,0.25,1.63121,0.29661,0.709571,,,5.33542,-0.213616,-0.173678,999,,,,"19231"
"Paul Fry",,3,3,,5.14874,41,1,,,43.7,200,43,27,25,6,25,0,4,40,8.23799,5.14874,1.6,1.2357,0.2,0.125,0.07500000298023224,0.251462,1.55606,0.296,0.687919,,,5.20012,-0.214311,-0.321459,999,,,,"15832"
"Bubby Rossman",,2,4,,5.49072,28,5,,,37.7,177,40,25,23,6,25,0,1,34,8.11671,5.96817,1.36,1.43236,0.19209,0.141243,0.050847455859184265,0.264901,1.72414,0.306306,0.706714,,,5.58926,-0.214783,-0.328881,999,,,,"17179"
"Roy Garcia","STL",5,6,,4.57895,37,0,,,57,254,53,31,29,7,30,0,4,49,7.73684,4.73684,1.63333,1.10526,0.192913,0.11811,0.07480314373970032,0.240909,1.45614,0.280488,0.710383,,,4.92171,-0.215018,-0.0278371,999,,,,"sa3002941"
"Darrell Thompson","MIL",3,4,,4.81799,42,0,,,46.7,209,43,27,25,8,24,1,5,52,10.0214,4.62527,2.16667,1.54176,0.248804,0.114833,0.13397128880023956,0.238889,1.43469,0.291667,0.716846,,,5.118,-0.215322,-0.11355,999,,,,"sa3020814"
"Mike Morin",,1,1,,5.39432,30,1,,,31.7,140,33,20,19,5,14,0,3,25,7.09779,3.97476,1.78571,1.41956,0.178571,0.1,0.07857143133878708,0.268293,1.48265,0.301075,0.675,,,5.33706,-0.215497,-0.17077,999,,,,"13442"
"Miguel Pena",,3,3,,4.89362,30,0,,,42.3,193,43,25,23,6,21,0,3,37,7.87234,4.46809,1.7619,1.2766,0.19171,0.108808,0.08290155977010727,0.254438,1.513,0.293651,0.701439,,,5.05173,-0.216359,-0.126709,999,,,,"sa3003115"
"Paul Gervase","NYM",2,4,,4.94118,36,0,,,51,234,42,30,28,6,39,0,5,61,10.7647,6.88235,1.5641,1.05882,0.260684,0.166667,0.09401710331439972,0.221053,1.58824,0.292683,0.702479,,,4.98053,-0.217387,-0.323293,999,,,,"sa3019957"
"Will Gaddis",,2,3,,6.21302,23,5,,,50.7,239,66,37,35,8,23,0,1,20,3.5503,4.08284,0.869565,1.42012,0.083682,0.0962343,-0.012552298605442047,0.306977,1.75542,0.31016,0.66838,,,5.93749,-0.218691,-0.104152,999,,,,"sa829731"
"Cameron Junker","PIT",3,5,,5.09434,41,1,,,47.7,216,47,29,27,6,26,0,4,38,7.16981,4.90566,1.46154,1.13208,0.175926,0.12037,0.0555555522441864,0.252688,1.5304,0.288732,0.681115,,,5.18376,-0.219801,-0.168806,999,,,,"sa3010365"
"Brian Gonzalez","SDP",1,2,,5.29412,25,2,,,34,159,33,21,20,5,21,0,3,31,8.20588,5.55882,1.47619,1.32353,0.194969,0.132075,0.06289307773113251,0.244444,1.58824,0.282828,0.702128,,,5.46092,-0.220138,-0.229532,999,,,,"sa828794"
"Scott Engler",,1,1,,5.35411,26,1,,,35.3,162,36,22,21,6,20,1,1,32,8.15864,5.09915,1.6,1.52975,0.197531,0.123457,0.07407407462596893,0.255319,1.5864,0.291262,0.714286,,,5.43634,-0.221251,-0.177611,999,,,,"sa918353"
"Archie Bradley",,1,3,,5.07692,30,1,,,39,176,45,24,22,6,14,1,3,26,6,3.23077,1.85714,1.38462,0.147727,0.0795455,0.06818181276321411,0.283019,1.51282,0.307087,0.6917,,,5.2294,-0.221484,-0.17377,999,,,,"12918"
"A.J. Alexy","MIN",3,5,,5.37097,22,10,,,62,287,59,40,37,8,45,0,4,54,7.83871,6.53226,1.2,1.16129,0.188153,0.156794,0.031358882784843445,0.247899,1.67742,0.289773,0.689655,,,5.56149,-0.221916,-0.174805,999,,,,"22343"
"Gerardo Reyes","OAK",3,4,,5,40,0,,,45,203,41,27,25,6,26,1,4,48,9.6,5.2,1.84615,1.2,0.236453,0.128079,0.10837438702583313,0.236994,1.48889,0.294118,0.682594,,,4.85504,-0.22352,-0.390702,999,,,,"16306"
"Mike Flynn","LAD",2,3,,5.11628,31,1,,,38.7,175,37,24,22,6,16,0,9,35,8.13953,3.72093,2.1875,1.39535,0.2,0.0914286,0.10857143253087997,0.246667,1.36951,0.284404,0.650224,,,5.39974,-0.224955,-0.260778,999,,,,"sa3006803"
"Josh Roberson",,2,3,,5.64033,31,2,,,36.7,176,37,25,23,5,26,0,2,35,8.58311,6.37602,1.34615,1.22616,0.198864,0.147727,0.05113637447357178,0.25,1.71662,0.296296,0.678571,,,5.40763,-0.225935,-0.392035,999,,,,"sa3007721"
"Brendan Hardy","COL",1,2,,5.40541,28,0,,,33.3,158,31,21,20,5,25,0,4,37,10,6.75676,1.48,1.35135,0.234177,0.158228,0.07594937086105347,0.24031,1.68168,0.298851,0.714286,,,5.59738,-0.226171,0.0160577,999,,,,"sa3008290"
"Javy Guerra",,1,2,,4.65209,46,1,,,50.3,224,46,28,26,5,28,2,5,42,7.51491,5.00994,1.5,0.894632,0.1875,0.125,0.0625,0.240838,1.47117,0.284722,0.686567,,,4.8455,-0.227533,-0.158499,999,,,,"17292"
"Eli Villalobos","MIA",1,3,,4.99044,39,0,,,52.3,239,54,31,29,7,28,0,3,47,8.08795,4.81836,1.67857,1.20459,0.196653,0.117155,0.07949791103601456,0.259615,1.56788,0.305195,0.706371,,,4.97588,-0.228204,-0.194639,999,,,,"sa3007997"
"Jerad Eickhoff",,3,6,,5.45087,17,15,,,74.3,340,87,48,45,13,30,1,6,48,5.81427,3.63392,1.6,1.5747,0.141176,0.0882353,0.052941180765628815,0.286184,1.5747,0.304527,0.698381,,,5.69111,-0.22868,-0.111842,999,,,,"12664"
"Jackson Rees","TOR",2,2,,5.18182,30,0,,,33,151,31,20,19,5,23,0,1,35,9.54545,6.27273,1.52174,1.36364,0.231788,0.152318,0.0794702023267746,0.244094,1.63636,0.298851,0.723404,,,5.28534,-0.228783,-0.240348,999,,,,"sa3007818"
"Ryan Conroy",,3,4,,5.14286,24,3,,,49,227,51,30,28,7,25,0,5,41,7.53061,4.59184,1.64,1.28571,0.180617,0.110132,0.07048457860946655,0.258883,1.55102,0.295302,0.694864,,,5.27545,-0.23008,-0.206145,999,,,,"sa3007906"
"Joe Jacques","BOS",2,4,,5.29412,44,2,,,51,233,55,32,30,7,21,1,8,40,7.05882,3.70588,1.90476,1.23529,0.171674,0.0901288,0.08154506236314774,0.269608,1.4902,0.305732,0.664653,,,5.17661,-0.230118,-0.156878,999,,,,"25178"
"Jacob Kostyshock","COL",0,1,,5.84838,27,0,,,27.7,128,29,19,18,4,13,0,6,20,6.49819,4.22383,1.53846,1.29964,0.15625,0.101562,0.0546875,0.266055,1.51625,0.294118,0.631868,,,5.74602,-0.23069,-0.117538,999,,,,"sa3011245"
"Hector Perez",,2,2,,5.82353,32,4,,,51,243,51,35,33,8,36,0,4,52,9.17647,6.35294,1.44444,1.41176,0.213992,0.148148,0.0658436268568039,0.251232,1.70588,0.300699,0.686016,,,5.60798,-0.231244,-0.433035,999,,,,"18592"
"Dante Biasi","KCR",3,4,,5.40309,27,6,,,58.3,273,58,37,35,7,40,0,4,48,7.40995,6.17496,1.2,1.08062,0.175824,0.14652,0.029304027557373047,0.253275,1.68096,0.293103,0.69161,,,5.43343,-0.231689,-0.0491158,999,,,,"sa3010647"
"Heath Hembree",,2,4,,5.50459,36,0,,,32.7,147,33,21,20,5,18,1,1,30,8.25688,4.95413,1.66667,1.37615,0.204082,0.122449,0.08163265883922577,0.257812,1.55963,0.301075,0.681818,,,5.15106,-0.232167,-0.322374,999,,,,"11632"
"Alejandro Mateo",,1,2,,5.28261,36,1,,,46,210,49,29,27,8,24,1,1,41,8.02174,4.69565,1.70833,1.56522,0.195238,0.114286,0.08095238357782364,0.264865,1.58696,0.301471,0.711974,,,5.36374,-0.232778,-0.321295,999,,,,"sa918495"
"Nolan Blackwood",,2,4,,4.66523,35,0,,,46.3,204,49,26,24,6,17,1,2,30,5.83153,3.30454,1.76471,1.16631,0.147059,0.0833333,0.06372549384832382,0.264865,1.42549,0.288591,0.694444,,,4.87491,-0.234135,-0.207176,999,,,,"sa874212"
"Adam Scott","CLE",2,3,,5.21295,23,12,,,58.7,276,59,36,34,8,38,0,7,50,7.6661,5.82623,1.31579,1.22658,0.181159,0.137681,0.04347826540470123,0.255411,1.65247,0.294798,0.710956,,,5.62301,-0.23477,0.00805843,999,,,,"sa3006826"
"Antonio Knowles","LAD",3,3,,5.17021,41,0,,,47,216,43,29,27,6,30,0,5,46,8.80851,5.74468,1.53333,1.14894,0.212963,0.138889,0.07407407462596893,0.237569,1.55319,0.286822,0.681115,,,5.19121,-0.235968,-0.369577,999,,,,"sa3017387"
"Tyler McKay","PHI",3,5,,5.40373,39,2,,,48.3,222,51,31,29,7,24,0,5,36,6.70807,4.47205,1.5,1.30435,0.162162,0.108108,0.05405404418706894,0.264249,1.5528,0.293333,0.674847,,,5.44966,-0.238866,-0.305028,999,,,,"sa3007851"
"Brian Metoyer","NYM",1,3,,5.66667,21,0,,,27,126,23,18,17,4,21,1,3,33,11,7,1.57143,1.33333,0.261905,0.166667,0.0952381044626236,0.22549,1.62963,0.292308,0.677083,,,5.40319,-0.240084,-0.386114,999,,,,"sa3008361"
"Ben Braymer",,3,6,,6.47676,17,15,,,66.7,320,83,51,48,12,37,0,4,38,5.12744,4.9925,1.02703,1.61919,0.11875,0.115625,0.0031249970197677612,0.297491,1.7991,0.310044,0.668605,,,6.29852,-0.240446,-0.0520432,999,,,,"20175"
"JD Hammer",,1,2,,5.49618,24,4,,,39.3,182,43,26,24,6,23,1,2,28,6.41221,5.26718,1.21739,1.37405,0.153846,0.126374,0.02747252583503723,0.273885,1.67939,0.300813,0.694444,,,5.72323,-0.24066,-0.221832,999,,,,"19548"
"Mike Montgomery",,3,5,,5.8371,18,15,,,66.3,317,77,46,43,11,39,0,5,46,6.24434,5.29412,1.17949,1.49321,0.14511,0.123028,0.022082023322582245,0.282051,1.74962,0.305556,0.695825,,,6.01522,-0.24084,-0.348481,999,,,,"4869"
"Kyle Hill","SEA",2,2,,4.58445,38,0,,,37.3,166,35,20,19,5,21,0,1,33,7.96247,5.06702,1.57143,1.20643,0.198795,0.126506,0.07228915393352509,0.243056,1.50134,0.283019,0.734694,,,4.99767,-0.241075,-0.0689649,999,,,,"sa3009922"
"Braeden Ogle",,1,1,,5.3951,33,2,,,36.7,174,36,24,22,4,27,1,3,30,7.35695,6.62125,1.11111,0.980926,0.172414,0.155172,0.01724138855934143,0.25,1.71662,0.290909,0.679443,,,5.48937,-0.241763,-0.243619,999,,,,"sa917989"
"Dario Gardea","DET",3,4,,4.90566,35,0,,,47.7,212,47,28,26,6,21,0,5,37,6.98113,3.96226,1.7619,1.13208,0.174528,0.0990566,0.07547169923782349,0.252688,1.42558,0.286713,0.671141,,,4.97412,-0.243696,-0.209026,999,,,,"sa3007598"
"Christian Chamberlain","KCR",2,3,,5.14793,40,1,,,50.7,233,43,31,29,6,37,2,5,56,9.94083,6.56805,1.51351,1.06509,0.240343,0.158798,0.08154506981372833,0.225131,1.57791,0.286822,0.684358,,,5.06964,-0.245286,-0.174529,999,,,,"sa3014486"
"Calvin Coker","DET",2,3,,4.9556,37,0,,,56.3,250,64,33,31,7,18,0,2,29,4.63588,2.87744,1.61111,1.11901,0.116,0.072,0.04399999976158142,0.278261,1.45648,0.293814,0.67867,,,4.90691,-0.245325,-0.241624,999,,,,"sa3007932"
"Drew Hutchison",,3,7,,6.075,20,17,,,80,378,91,58,54,14,49,0,4,59,6.6375,5.5125,1.20408,1.575,0.156085,0.12963,0.026455029845237732,0.28,1.75,0.305556,0.681063,,,6.04254,-0.246454,-0.482734,999,,,,"10732"
"Orlando Ribalta","WSN",2,3,,5.44669,28,0,,,34.7,160,36,22,21,5,19,2,2,27,7.00288,4.92795,1.42105,1.29683,0.16875,0.11875,0.05000000447034836,0.258993,1.58501,0.28972,0.6875,,,5.38761,-0.247404,-0.269806,999,,,,"sa3011344"
"Derek West","HOU",2,2,,5.18182,24,0,,,33,154,30,20,19,4,24,0,1,32,8.72727,6.54545,1.33333,1.09091,0.207792,0.155844,0.05194805562496185,0.232558,1.63636,0.27957,0.702479,,,5.16413,-0.24831,-0.228922,999,,,,"sa3010557"
"Alex Mauricio","NYY",2,2,,5.10638,33,0,,,42.3,189,43,26,24,6,19,0,3,32,6.80851,4.04255,1.68421,1.2766,0.169312,0.100529,0.06878306716680527,0.257485,1.46572,0.286822,0.671642,,,5.14629,-0.249137,-0.361186,999,,,,"sa3004337"
"Randy Labaut","CLE",3,3,,4.80493,29,1,,,48.7,221,48,28,26,6,30,1,1,41,7.577,5.54415,1.36667,1.10883,0.18552,0.135747,0.04977375268936157,0.252632,1.60164,0.293706,0.718391,,,5.08256,-0.251642,-0.147668,999,,,,"sa3010615"
"Troy Watson","TOR",3,4,,5.26316,32,3,,,51.3,234,54,32,30,7,27,1,3,35,6.14035,4.73684,1.2963,1.22807,0.149573,0.115385,0.03418803960084915,0.264706,1.57895,0.290123,0.688202,,,5.41878,-0.25192,-0.287106,999,,,,"sa3007249"
"Hunter Bigge","CHC",2,3,,5,36,0,,,45,206,42,27,25,6,30,0,2,45,9,6,1.5,1.2,0.218447,0.145631,0.07281552255153656,0.241379,1.6,0.292683,0.707547,,,5.12171,-0.25193,-0.237709,999,,,,"sa3011341"
"Kelvin Caceres","LAA",2,4,,5.26316,38,2,,,51.3,241,45,32,30,7,37,1,7,58,10.1754,6.49123,1.56757,1.22807,0.240664,0.153527,0.08713692426681519,0.228426,1.59844,0.287879,0.692521,,,5.34081,-0.252982,-0.249653,999,,,,"24681"
"Zach Linginfelter",,2,3,,6.3,21,6,,,40,192,41,30,28,6,29,0,4,33,7.425,6.525,1.13793,1.35,0.171875,0.151042,0.020833328366279602,0.257862,1.75,0.291667,0.649351,,,6.03004,-0.25417,-0.475938,999,,,,"sa3014910"
"Jack Little","LAD",1,1,,5.60311,23,1,,,25.7,118,27,17,16,4,14,0,2,17,5.95331,4.90272,1.21429,1.40078,0.144068,0.118644,0.025423727929592133,0.264706,1.59533,0.283951,0.677966,,,5.82313,-0.254486,-0.268209,999,,,,"sa1115817"
"Ben Harris","LAD",2,2,,5.2349,41,1,,,44.7,210,36,28,26,6,36,0,6,55,11.0738,7.24832,1.52778,1.20805,0.261905,0.171429,0.09047619998455048,0.214286,1.61074,0.280374,0.691824,,,5.35795,-0.254644,-0.343869,999,,,,"sa3017779"
"Danny Young",,1,1,,4.73684,35,0,,,38,174,37,21,20,6,20,0,6,41,9.71053,4.73684,2.05,1.42105,0.235632,0.114943,0.12068965286016464,0.25,1.5,0.306931,0.740741,,,5.20241,-0.255182,-0.102593,999,,,,"18439"
"Grant Ford","PIT",2,5,,5.3617,28,3,,,47,219,47,30,28,6,29,0,5,37,7.08511,5.55319,1.27586,1.14894,0.16895,0.13242,0.036529675126075745,0.254054,1.61702,0.288732,0.680473,,,5.51036,-0.255555,-0.17767,999,,,,"sa3010625"
"Jordan Jones","CLE",2,4,,5.01923,27,5,,,52,241,53,31,29,7,33,0,2,42,7.26923,5.71154,1.27273,1.21154,0.174274,0.136929,0.037344396114349365,0.257282,1.65385,0.292994,0.721785,,,5.40889,-0.255886,-0.069871,999,,,,"sa3009984"
"Nick Duron",,3,4,,4.78992,35,0,,,35.7,165,33,20,19,5,25,3,1,36,9.07563,6.30252,1.44,1.2605,0.218182,0.151515,0.06666666269302368,0.23741,1.62465,0.285714,0.745098,,,5.24384,-0.255919,-0.139013,999,,,,"21092"
"Mitchell Stumpo","ARI",2,3,,4.92857,37,0,,,42,193,40,25,23,5,28,0,2,40,8.57143,6,1.42857,1.07143,0.207254,0.145078,0.0621761679649353,0.245399,1.61905,0.29661,0.704918,,,5.04075,-0.25683,-0.172384,999,,,,"sa3011585"
"Edwin Escobar","CHC",2,3,,4.97238,55,0,,,54.3,242,59,32,30,7,25,5,3,39,6.46409,4.14365,1.56,1.16022,0.161157,0.103306,0.057851240038871765,0.275701,1.54696,0.309524,0.700809,,,5.04141,-0.256988,-0.230062,999,,,,"10337"
"Marcus Walden",,2,4,,5.33773,19,10,,,60.7,277,71,39,36,10,26,0,2,36,5.33773,3.85502,1.38462,1.4827,0.129964,0.0938628,0.0361010879278183,0.285141,1.59802,0.300493,0.698795,,,5.59441,-0.258955,-0.241463,999,,,,"8004"
"Jack Sinclair","WSN",4,6,,5.04,41,0,,,50,223,49,30,28,7,22,0,7,40,7.2,3.96,1.81818,1.26,0.179372,0.0986547,0.08071748167276382,0.252577,1.42,0.285714,0.669935,,,5.21504,-0.264419,-0.223587,999,,,,"sa3017596"
"Michael Bienlien","DET",1,2,,5.14286,31,1,,,49,226,51,30,28,6,26,1,4,38,6.97959,4.77551,1.46154,1.10204,0.168142,0.115044,0.05309733748435974,0.260204,1.57143,0.296053,0.685131,,,5.13259,-0.265341,-0.265887,999,,,,"sa3010649"
"Tyler Burch","BAL",2,3,,4.92857,28,0,,,42,185,43,25,23,6,17,0,2,30,6.42857,3.64286,1.76471,1.28571,0.162162,0.0918919,0.07027026265859604,0.259036,1.42857,0.284615,0.678295,,,5.04075,-0.265507,-0.282001,999,,,,"sa1172727"
"Collin Snider","ARI",3,3,,4.86034,49,1,,,53.7,246,55,31,29,6,29,1,4,41,6.87151,4.86034,1.41379,1.00559,0.166667,0.117886,0.048780493438243866,0.258216,1.56425,0.295181,0.701058,,,5.02413,-0.267852,-0.0753328,999,,,,"23307"
"Will Stewart",,3,6,,5.57143,20,8,,,63,295,68,42,39,8,33,0,11,41,5.85714,4.71429,1.24242,1.14286,0.138983,0.111864,0.02711864560842514,0.270916,1.60317,0.29703,0.657016,,,5.69948,-0.2681,-0.185076,999,,,,"sa875247"
"Joey Krehbiel",,2,2,,4.53089,41,0,,,43.7,190,43,24,22,6,19,1,2,33,6.79634,3.91304,1.73684,1.2357,0.173684,0.1,0.0736842080950737,0.254438,1.41876,0.284615,0.708955,,,4.97129,-0.269166,-0.139894,999,,,,"13707"
"Shohei Tomioka","OAK",2,3,,4.95918,28,2,,,49,225,50,29,27,6,26,0,5,39,7.16327,4.77551,1.5,1.10204,0.173333,0.115556,0.057777777314186096,0.257732,1.55102,0.295302,0.695266,,,5.153,-0.269192,-0.24544,999,,,,"sa3014808"
"Alfredo Zarraga","TBR",2,2,,4.5,38,0,,,58,254,54,31,29,8,27,0,3,53,8.22414,4.18966,1.96296,1.24138,0.208661,0.106299,0.10236220806837082,0.241071,1.39655,0.282209,0.716332,,,4.77228,-0.270536,-0.106238,999,,,,"sa3018276"
"Zac Houston","TBR",3,3,,4.79419,36,1,,,41.3,190,34,24,22,6,27,1,7,53,11.5496,5.88378,1.96296,1.30751,0.278947,0.142105,0.13684211671352386,0.217949,1.477,0.28866,0.703422,,,5.04681,-0.271323,-0.224573,999,,,,"sa874155"
"Aldry Acosta",,3,4,,5.03356,35,0,,,44.7,202,49,27,25,6,18,2,3,25,5.03356,3.62416,1.38889,1.20805,0.123762,0.0891089,0.03465346246957779,0.270718,1.49888,0.286667,0.682594,,,5.29083,-0.271693,-0.293085,999,,,,"sa3002794"
"Carlos Romero","WSN",2,3,,5.5102,29,2,,,49,224,50,32,30,8,26,0,4,42,7.71429,4.77551,1.61538,1.46939,0.1875,0.116071,0.0714285746216774,0.257732,1.55102,0.291667,0.679012,,,5.49994,-0.273342,-0.336369,999,,,,"sa3003106"
"Robert Kwiatkowski","BOS",1,2,,5.35934,30,2,,,48.7,222,58,31,29,7,18,0,3,26,4.80493,3.32649,1.44444,1.29363,0.117117,0.0810811,0.036036036908626556,0.288557,1.56057,0.303571,0.679758,,,5.3495,-0.27467,-0.155477,999,,,,"sa3014929"
"Matt Minnick",,2,3,,5.07692,28,0,,,39,174,38,24,22,6,19,0,3,33,7.61538,4.38462,1.73684,1.38462,0.189655,0.109195,0.08045976608991623,0.25,1.46154,0.283186,0.679012,,,5.25504,-0.275366,-0.335444,999,,,,"sa3011369"
"Evan Reifert","TBR",2,3,,5.01326,28,0,,,37.7,175,29,22,21,4,29,0,7,47,11.2202,6.92308,1.62069,0.954907,0.268571,0.165714,0.10285715758800507,0.208633,1.53846,0.284091,0.687023,,,5.0057,-0.276503,-0.261131,999,,,,"sa3014860"
