Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Tom Murphy","SFG",65,217,193,49,31,10,0,8,25,25,21,0,60,1,2,0,5,0,1,0.253886,0.0967742,0.276498,0.35,0.327189,0.430052,0.327968,0.757241,0.176166,1.58398,0.322835,,-0.83045,28.169,1.72884,108.748,-0.83045,-1,1.5213849544525146,2.9866254329681396,1.18652,497.6400146484375,,,,"13499"
"Starling Marte","NYM",96,403,368,97,70,16,2,9,54,44,23,1,80,10,1,1,9,22,5,0.263587,0.057072,0.198511,0.2875,0.323383,0.391304,0.312774,0.714687,0.127717,6.62078,0.314286,,1.50369,47.2286,-1.87462,99.3695,1.50369,1.4,1.188914805650711,-3.042239785194397,1.18389,225.3300018310547,,,,"9241"
"Ronaldo Hernández",,100,403,372,92,58,22,1,11,39,49,21,0,86,7,3,0,13,1,1,0.247312,0.0521092,0.213399,0.244186,0.297767,0.400538,0.302382,0.698304,0.153226,2.40838,0.291367,,-0.884719,43.7504,-5.35278,87.6188,-0.884719,-2.2,-7.0661232471466064,5.203733205795288,1.18298,999,,,,"sa881850"
"Drew Ellis",,103,414,359,76,39,22,1,14,49,54,46,0,115,6,3,0,8,2,1,0.211699,0.111111,0.277778,0.4,0.309179,0.395543,0.308636,0.704722,0.183844,3.4204,0.266094,,-0.723244,47.0952,-3.34832,91.5107,-0.723244,1.3,-5.077283501625061,2.8211640119552612,1.18108,999,,,,"19873"
"Carson Williams","TBR",120,533,484,98,57,19,6,16,59,66,40,0,207,8,1,0,8,11,7,0.202479,0.0750469,0.388368,0.193237,0.273921,0.365702,0.27966,0.639624,0.163223,6.43756,0.312977,,-1.56358,47.8057,-17.1373,79.4623,-1.56358,2.5,-14.67989718914032,8.37522029876709,1.17711,999,,,,"sa3017795"
"Andy Pages","LAD",107,464,405,89,48,23,2,16,53,61,43,2,140,12,4,0,5,5,3,0.219753,0.0926724,0.301724,0.307143,0.310345,0.404938,0.310423,0.715283,0.185185,4.40609,0.288538,,-1.04445,53.4716,-3.06405,95.6149,-1.04445,-2.2,-3.5651379823684692,-0.4951205253601074,1.17099,999,,,,"sa3005625"
"Domingo Leyba",,91,365,331,83,58,15,2,8,37,37,28,1,63,2,3,1,8,2,1,0.250755,0.0767123,0.172603,0.444444,0.31044,0.380665,0.300979,0.691104,0.129909,3.43665,0.285171,,-0.692424,39.1999,-5.27319,85.5105,-0.692424,5.2,-7.244303226470947,6.541122674942017,1.16952,999,,,,"16404"
"Danny Mendick",,116,421,383,91,68,15,1,7,48,43,33,0,82,4,1,0,8,7,2,0.237598,0.0783848,0.194774,0.402439,0.304038,0.336815,0.285357,0.640853,0.0992167,4.40372,0.284746,,-0.253194,39.752,-11.5444,80.9897,-0.253194,6,-10.168099582195282,7.546884179115295,1.16845,999,,,,"18889"
"Caleb Durbin","NYY",84,351,315,79,57,16,2,4,46,38,22,0,35,12,2,0,8,18,5,0.250794,0.0626781,0.0997151,0.628571,0.321937,0.352381,0.30023,0.674318,0.101587,6.65374,0.269784,,0.788444,37.4781,-5.28925,91.205,0.788444,1.4,-2.9104883670806885,2.6896824836730957,1.16717,999,,,,"sa3017183"
"Max Schuemann","OAK",110,479,413,92,65,18,3,6,62,49,44,1,122,15,3,4,9,17,6,0.22276,0.091858,0.254697,0.360656,0.317895,0.324455,0.289658,0.64235,0.101695,6.59999,0.298611,,-0.0801984,46.9393,-11.424,86.4538,-0.0801984,1.5,-7.854955323040485,3.259994149208069,1.16465,999,,,,"sa3007511"
"Will Brennan","CLE",127,497,459,123,88,26,2,7,52,54,28,1,68,6,4,0,7,12,4,0.267974,0.056338,0.136821,0.411765,0.315895,0.379085,0.30305,0.69498,0.111111,4.72702,0.298969,,-0.220632,54.2311,-6.32541,93.2052,-0.220632,4.5,-4.2670226246118546,-0.9783949851989746,1.16077,590.3900146484375,,,,"25660"
"Kerry Carpenter","DET",123,496,453,116,73,22,2,19,58,69,32,3,117,8,3,0,9,4,3,0.256071,0.0645161,0.235887,0.273504,0.314516,0.439294,0.3225,0.75381,0.183223,3.72056,0.303125,,-1.3138,62.1342,1.69951,104.288,-1.3138,-1,1.2348039150238037,-6.467371940612793,1.15866,222.86000061035156,,,,"25961"
"Drew Millas","WSN",89,361,320,77,56,14,2,5,34,35,35,0,69,3,2,1,7,4,2,0.240625,0.0969529,0.191136,0.507246,0.319444,0.34375,0.29591,0.663194,0.103125,4.07832,0.290323,,-0.768438,37.2505,-6.73525,83.1207,-0.768438,1,-8.317298233509064,7.6321282386779785,1.15773,999,,,,"25643"
"Tyler Freeman","CLE",87,346,309,79,60,14,1,4,45,41,21,0,48,13,2,1,7,9,1,0.255663,0.0606936,0.138728,0.4375,0.327536,0.346278,0.301455,0.673815,0.0906149,5.62128,0.289575,,0.65364,37.2963,-4.86183,92.0999,0.65364,1.2,-2.6215842962265015,2.471311092376709,1.15726,723.1900024414062,,,,"22532"
"Blake Perkins","MIL",101,367,320,70,45,15,2,8,46,38,41,0,102,2,2,2,4,8,3,0.21875,0.111717,0.277929,0.401961,0.309589,0.353125,0.294589,0.662714,0.134375,5.42602,0.292453,,-0.344285,37.4671,-7.24967,82.394,-0.344285,6,-8.34897992014885,7.348471522331238,1.14666,999,,,,"19921"
"Yohel Pozo","OAK",90,374,360,97,67,20,1,9,36,44,11,1,46,1,2,0,13,1,1,0.269444,0.0294118,0.122995,0.23913,0.291444,0.405556,0.298381,0.696999,0.136111,2.40654,0.286645,,-0.823078,39.3594,-6.21036,92.4999,-0.823078,-3.9,-4.184100866317749,2.9709582328796387,1.14614,999,,,,"18848"
"David Fletcher","ATL",119,489,459,126,101,20,2,3,53,50,25,1,43,2,1,2,11,6,2,0.27451,0.0511247,0.0879346,0.581395,0.314168,0.346405,0.290772,0.660574,0.0718954,4.21739,0.297101,,-0.622707,48.3718,-11.21,78.6502,-0.622707,2.9,-13.556337714195251,8.29021167755127,1.13565,749.0800170898438,,,,"17992"
"Luke Raley","SEA",105,387,340,79,49,14,1,15,51,51,26,0,119,18,2,1,3,10,2,0.232353,0.0671835,0.307494,0.218487,0.318653,0.411765,0.319816,0.730418,0.179412,5.66695,0.307692,,0.439267,47.6168,0.463116,107,0.439267,-1.2,3.6851144433021545,-5.4658730030059814,1.13358,323.9700012207031,,,,"19354"
"Taylor Walls","TBR",112,403,352,73,46,17,2,8,51,39,47,0,104,1,2,1,4,17,3,0.207386,0.116625,0.258065,0.451923,0.300995,0.335227,0.284439,0.636222,0.127841,6.52969,0.268595,,1.40948,37.7452,-11.358,82.7747,1.40948,3.1,-6.9082523584365845,4.580746531486511,1.13327,505.7200012207031,,,,"22458"
"Michael Conforto","SFG",113,444,386,95,62,19,0,14,52,53,46,3,101,9,3,0,11,3,1,0.246114,0.103604,0.227477,0.455446,0.337838,0.404145,0.323955,0.741983,0.158031,2.77554,0.29562,,-0.700462,56.1563,2.05753,106.058,-0.700462,-1.5,2.631768226623535,-6.394179821014404,1.13276,403.25,,,,"16376"
"Jason Heyward","LAD",104,339,305,75,47,17,1,10,41,39,30,1,65,3,1,0,5,3,1,0.245902,0.0884956,0.19174,0.461538,0.318584,0.406557,0.315361,0.725141,0.160656,3.92945,0.281385,,-0.430783,40.4568,-0.848335,98.9253,-0.430783,4.4,-0.8821308016777039,0.6632275581359863,1.12951,534.8099975585938,,,,"4940"
"James Wood","WSN",123,534,481,108,59,26,5,18,66,66,45,1,175,5,3,0,5,10,3,0.224532,0.0842697,0.327715,0.257143,0.29588,0.411642,0.305019,0.707523,0.18711,6.15424,0.309278,,-0.0983874,59.1418,-5.92299,89.2275,-0.0983874,-1.6,-7.224895685911179,0.36208105087280273,1.12926,999,,,,"sa3016870"
"Chase Meidroth","BOS",111,489,422,102,77,17,1,7,63,53,53,0,106,12,2,0,12,7,1,0.241706,0.108384,0.216769,0.5,0.341513,0.336493,0.307345,0.678006,0.0947867,4.57165,0.305466,,-0.116206,55.1025,-4.47934,87.8901,-0.116206,0.1,-7.211664088070393,1.8967371955513954,1.12673,999,,,,"sa3020011"
"Joc Pederson",,124,426,368,90,54,16,3,17,56,54,46,3,94,8,4,0,8,1,1,0.244565,0.107981,0.220657,0.489362,0.338028,0.442935,0.335852,0.780963,0.19837,3.67373,0.279693,,-1.03112,58.0889,6.18326,114.034,-1.03112,-4.9,6.375169277191162,-9.595767498016357,1.12566,463.6700134277344,,,,"11899"
"Cayden Wallace","KCR",126,552,507,123,82,26,6,9,63,55,37,1,126,5,3,0,14,9,4,0.242604,0.067029,0.228261,0.293651,0.298913,0.370809,0.291903,0.669722,0.128205,5.81522,0.304,,-0.836042,55.1222,-12.1358,79.1882,-0.836042,5.1,-14.601180016994476,7.128218650817871,1.12498,999,,,,"sa3019996"
"Cavan Biggio","TOR",106,368,315,71,45,16,1,9,51,37,46,1,96,5,2,0,3,5,1,0.225397,0.125,0.26087,0.479167,0.331522,0.368254,0.311078,0.699776,0.142857,4.79515,0.292453,,-0.154065,42.6087,-2.22998,98.0581,-0.154065,-1.6,-1.0103414058685303,-0.24785423278808594,1.12132,462.8299865722656,,,,"19252"
"Juan Brito","CLE",126,562,493,116,77,28,2,9,66,57,56,1,108,6,5,2,11,5,6,0.235294,0.0996441,0.192171,0.518519,0.317857,0.35497,0.298007,0.672827,0.119675,3.56191,0.28084,,-2.59578,58.9699,-9.50648,89.7097,-2.59578,-0.4,-9.52517580986023,1.6649616658687592,1.12025,999,,,,"sa3009808"
"Jonathan Schoop",,121,463,428,107,74,21,1,11,53,46,25,0,99,5,5,0,14,2,1,0.25,0.0539957,0.213823,0.252525,0.295896,0.380841,0.293884,0.676737,0.130841,3.23407,0.297214,,-0.823411,46.9965,-9.41732,84.4536,-0.823411,3.2,-9.448127627372742,4.9012051820755005,1.11523,999,,,,"11265"
"Zach McKinstry","DET",126,452,405,99,65,19,5,10,57,37,38,0,98,4,3,2,4,10,4,0.244444,0.0840708,0.216814,0.387755,0.313333,0.390123,0.307178,0.703457,0.145679,6.18525,0.296667,,-0.51276,50.8703,-4.20322,93.6678,-0.51276,-1.9,-3.9422106742858887,-0.23921215534210205,1.11441,418.3900146484375,,,,"19392"
"Nathan Lukes","TOR",95,355,325,86,59,21,1,5,42,41,24,1,60,4,2,0,7,4,2,0.264615,0.0676056,0.169014,0.4,0.321127,0.381538,0.307028,0.702665,0.116923,3.88478,0.30916,,-0.706797,39.9092,-3.34544,95.2505,-0.706797,5.7,-2.7270622849464417,1.786860466003418,1.10898,999,,,,"18123"
"Anthony Rizzo","NYY",109,458,398,93,57,17,1,18,52,56,41,3,93,17,2,0,11,2,3,0.233668,0.0895196,0.203057,0.44086,0.329694,0.417085,0.325006,0.74678,0.183417,2.5874,0.259516,,-1.72921,58.3268,2.52218,108.377,-1.72921,1.1,2.86808443069458,-7.314168334007263,1.10835,275.8900146484375,,,,"3473"
"Victor Robles","WSN",112,384,335,82,56,18,2,6,45,34,27,1,84,13,2,7,4,14,4,0.244776,0.0703125,0.21875,0.321429,0.323607,0.364179,0.304531,0.687787,0.119403,6.19561,0.307692,,0.379701,42.3732,-4.41499,88.9001,0.379701,1.5,-4.900740623474121,2.9109346866607666,1.10575,598.719970703125,,,,"18363"
"Chris Taylor","LAD",118,428,376,87,53,19,2,13,54,52,45,2,137,5,2,0,4,12,2,0.231383,0.10514,0.320093,0.328467,0.320093,0.396277,0.31256,0.71637,0.164894,5.85059,0.324561,,0.777626,50.0826,-2.06672,97.0475,0.777626,2,-0.7878831028938293,-2.717813014984131,1.10402,385.19000244140625,,,,"13757"
"Emmanuel Rodriguez","MIN",98,439,368,71,42,11,6,12,61,49,63,0,159,5,3,0,3,9,4,0.192935,0.143508,0.362187,0.396226,0.316629,0.353261,0.299959,0.66989,0.160326,6.73075,0.295,,-0.735876,46.7755,-6.71407,90.2483,-0.735876,0.4,-5.8654104471206665,2.0130217373371124,1.10318,999,,,,"sa3014693"
"Eddy Alvarez","BOS",67,264,224,57,37,12,2,6,36,34,24,0,69,9,2,5,2,8,2,0.254464,0.0909091,0.261364,0.347826,0.34749,0.40625,0.331958,0.75374,0.151786,6.63372,0.337748,,0.216485,35.145,2.97809,104.95,0.216485,-0.7,1.7821974903345108,0.2700176239013672,1.09907,999,,,,"16959"
"Taylor Young","LAD",116,511,447,95,70,16,4,5,57,48,51,1,129,10,3,0,9,27,3,0.212528,0.0998043,0.252446,0.395349,0.305284,0.299776,0.274566,0.60506,0.0872483,7.06752,0.28481,,3.1321,43.6707,-18.5917,71.5769,3.1321,6.6,-14.861197710037231,8.477571964263916,1.09893,999,,,,"sa3019907"
"Andy Ibáñez","DET",116,432,396,103,67,24,2,10,49,47,31,0,74,3,1,1,6,3,1,0.260101,0.0717593,0.171296,0.418919,0.317865,0.406566,0.315336,0.724431,0.146465,3.91625,0.297125,,-0.600296,51.5466,-1.09013,99.3227,-0.600296,-4.3,-0.9508883357048035,-2.7126985788345337,1.09829,658.219970703125,,,,"18819"
"Jake Fraley","CIN",102,367,320,80,51,15,1,13,42,55,40,2,79,5,2,0,4,15,4,0.25,0.108992,0.215259,0.506329,0.340599,0.425,0.332499,0.765599,0.175,5.06635,0.291304,,0.587406,49.0219,4.30511,102.926,0.587406,0.6,1.9175883531570435,-3.445414423942566,1.09408,318.69000244140625,,,,"19260"
"Ali Sánchez","PIT",76,295,271,68,51,12,0,5,28,30,21,0,62,1,2,0,13,0,2,0.250923,0.0711864,0.210169,0.33871,0.305085,0.350554,0.289135,0.655638,0.099631,1.68155,0.305825,,-1.40663,28.7804,-7.16359,77.5706,-1.40663,5.1,-9.603686928749084,10.519606113433838,1.09323,999,,,,"18551"
"Josh Lester",,120,492,458,106,63,21,2,20,59,70,28,2,140,3,3,0,7,2,1,0.231441,0.0569106,0.284553,0.2,0.278455,0.417031,0.296347,0.695486,0.18559,3.7131,0.285714,,-0.730949,50.9466,-9.00078,88.7511,-0.730949,-0.2,-7.362400054931641,1.6077601164579391,1.09305,999,,,,"17737"
"Nicky Lopez","CHW",125,419,371,89,71,13,3,2,49,29,35,0,62,5,1,7,6,10,3,0.239892,0.0835322,0.147971,0.564516,0.313107,0.307278,0.280414,0.620384,0.0673854,5.6642,0.282468,,-0.121503,37.8429,-13.2098,74.407,-0.121503,8.1,-12.970453210175037,9.639535903930664,1.08742,653.9199829101562,,,,"19339"
"Kyle Stowers","BAL",110,444,395,92,56,17,1,18,50,62,40,1,136,6,3,0,9,3,2,0.232911,0.0900901,0.306306,0.294118,0.310811,0.417722,0.315361,0.728532,0.18481,3.2583,0.303279,,-1.02237,52.9875,-1.11136,101.93,-1.02237,0.7,0.004439830780029297,-4.194179832935333,1.08648,746.469970703125,,,,"26151"
"Samuel Basallo","BAL",112,467,428,96,60,18,3,15,57,61,34,1,108,3,2,0,11,5,3,0.224299,0.0728051,0.231263,0.314815,0.284797,0.385514,0.290238,0.670311,0.161215,4.67661,0.263844,,-1.00593,45.9884,-10.9128,84.5167,-1.00593,-3.9,-9.669822573661804,4.679511547088623,1.08457,999,,,,"sa3015716"
"Bryan De La Cruz","MIA",141,555,511,137,92,27,1,17,61,68,38,0,125,2,4,0,14,4,2,0.268102,0.0684685,0.225225,0.304,0.318919,0.424658,0.321279,0.743576,0.156556,3.0982,0.321716,,-1.06123,68.9621,1.3386,100.064,-1.06123,-0.9,-1.0175381861627102,-7.017724871635437,1.08367,278.05999755859375,,,,"19600"
"Jake Mangum","TBR",103,448,418,105,73,22,6,4,51,50,19,0,94,8,3,0,5,10,5,0.251196,0.0424107,0.209821,0.202128,0.294643,0.361244,0.286267,0.655887,0.110048,6.29072,0.312694,,-0.880903,42.6401,-11.9461,84.0417,-0.880903,3.4,-9.447301149368286,5.046090602874756,1.07894,999,,,,"sa3011255"
"Garrett Mitchell","MIL",81,304,273,69,47,14,2,6,39,37,24,0,99,5,1,1,4,13,1,0.252747,0.0789474,0.325658,0.242424,0.323432,0.384615,0.311505,0.708048,0.131868,6.96913,0.372781,,1.59233,35.3061,-1.73453,93.7337,1.59233,0.1,-0.7676067352294922,1.2169899716973305,1.07728,373.3599853515625,,,,"27555"
"Angel Martínez","CLE",133,575,518,119,82,23,4,10,58,62,38,1,131,8,4,7,11,7,3,0.22973,0.066087,0.227826,0.290076,0.290493,0.34749,0.280154,0.637983,0.117761,4.90191,0.286089,,-0.844785,51.8085,-18.2519,77.3355,-0.844785,5.6,-16.459959089756012,7.712727785110474,1.07584,999,,,,"sa3008762"
"Tsung-Che Cheng","PIT",124,540,479,116,79,23,8,6,67,53,40,0,118,4,3,14,7,15,7,0.242171,0.0740741,0.218519,0.338983,0.304182,0.361169,0.292096,0.665352,0.118998,7.07948,0.307263,,-0.902276,54.0106,-11.7852,79.5554,-0.902276,1,-14.579276502132416,6.952381134033203,1.07345,999,,,,"sa3015376"
"Taylor Trammell","SEA",112,449,394,83,49,18,0,16,53,56,46,1,136,5,3,1,4,10,4,0.21066,0.10245,0.302895,0.338235,0.299107,0.378173,0.296741,0.67728,0.167513,3.97493,0.273469,,-0.451119,46.6409,-8.06716,91.0062,-0.451119,-0.9,-5.28973862528801,0.7497649192810059,1.06849,750.719970703125,,,,"19960"
"Cody Thomas",,110,448,413,95,55,23,5,12,43,51,28,0,125,4,3,0,5,2,1,0.230024,0.0625,0.279018,0.224,0.283482,0.397094,0.293368,0.680577,0.16707,4.37647,0.297491,,-0.692424,45.282,-9.30419,89.0255,-0.692424,7,-6.583503246307373,2.0617284774780273,1.06692,999,,,,"19828"
"Andrew Cossetti","MIN",97,399,340,56,21,21,3,11,48,49,42,1,103,13,4,0,11,0,1,0.164706,0.105263,0.258145,0.407767,0.278196,0.341176,0.274809,0.619372,0.176471,4.233,0.195652,,-0.999962,34.1794,-14.4364,72.8161,-0.999962,3.8,-13.996205806732178,11.130246877670288,1.06602,999,,,,"sa3020493"
"Mike Zunino",,73,244,219,43,20,10,1,12,28,31,20,0,94,4,1,0,4,0,1,0.196347,0.0819672,0.385246,0.212766,0.27459,0.415525,0.297248,0.690115,0.219178,3.15048,0.27193,,-0.761104,25.4487,-4.28124,89.1834,-0.761104,1.8,-3.9234637022018433,6.2826573848724365,1.06192,999,,,,"13265"
"DaShawn Keirsey Jr.","MIN",121,484,445,103,72,18,5,8,48,50,30,0,138,6,3,0,6,19,4,0.231461,0.0619835,0.285124,0.217391,0.28719,0.348315,0.279009,0.635505,0.116854,6.80958,0.31457,,1.27953,43.1491,-15.8234,75.7274,1.27953,5.2,-12.7969491481781,6.978365421295166,1.05957,999,,,,"sa3007301"
"Luke Waddell","ATL",117,511,455,115,90,16,2,7,57,48,48,0,76,3,5,0,11,12,6,0.252747,0.0939335,0.148728,0.631579,0.324853,0.342857,0.297605,0.66771,0.0901099,4.4552,0.286472,,-1.21889,53.448,-8.81435,83.2312,-1.21889,-0.6,-11.834434032440186,5.032716155052185,1.05724,999,,,,"sa3017075"
"Ryan Noda","OAK",124,504,423,89,52,19,1,17,60,51,67,2,166,11,3,0,6,4,1,0.210402,0.132937,0.329365,0.403614,0.331349,0.380615,0.315501,0.711964,0.170213,3.78685,0.296296,,-0.608334,60.2067,-1.20276,104.367,-0.608334,0.7,2.028651714324951,-8.559259235858917,1.05633,423.9200134277344,,,,"23312"
"Luisangel Acuña","NYM",121,560,514,120,91,20,2,7,72,52,42,0,132,1,2,1,10,31,7,0.233463,0.075,0.235714,0.318182,0.291592,0.321012,0.272462,0.612604,0.0875486,6.44989,0.299735,,2.21297,46.8796,-21.3531,72.3453,2.21297,2.3,-16.972602605819702,8.472839593887329,1.05433,999,,,,"sa3008765"
"Jesús Bastidas","HOU",117,439,396,89,61,15,2,11,52,55,30,0,122,11,2,0,9,7,4,0.224747,0.0683371,0.277904,0.245902,0.296128,0.356061,0.288239,0.652188,0.131313,4.84114,0.29434,,-1.07423,42.5025,-10.9871,81.6852,-1.07423,1.5,-10.708043813705444,6.339065074920654,1.05166,999,,,,"sa916969"
"Jamie Westbrook","BOS",112,463,413,109,76,20,1,12,56,65,39,1,81,8,3,0,10,3,2,0.263923,0.0842333,0.174946,0.481481,0.336933,0.404358,0.324282,0.741291,0.140436,3.19663,0.30031,,-1.18418,58.6854,2.27157,99.6297,-1.18418,-5.5,-1.3896228522062302,-3.7987948656082153,1.05126,999,,,,"sa737824"
"Brandon Drury","LAA",129,491,453,111,65,25,2,19,56,70,28,0,123,6,4,0,10,1,2,0.245033,0.0570265,0.250509,0.227642,0.295316,0.434879,0.312659,0.730194,0.189845,2.94353,0.292064,,-1.40696,57.4949,-2.33055,95.8387,-1.40696,-4.1,-3.8551368713378906,-2.295914053916931,1.05013,225.52999877929688,,,,"11615"
"Edgar Quero","CHW",109,494,428,99,70,21,0,8,51,53,51,0,98,10,5,0,14,2,2,0.231308,0.103239,0.198381,0.520408,0.323887,0.336449,0.296924,0.660335,0.10514,2.20613,0.278287,,-1.45353,51.3904,-8.8006,85.8507,-1.45353,-5.5,-9.828729510307312,3.5755434036254883,1.05011,999,,,,"sa3015239"
"Noah Cardenas","MIN",97,386,333,69,45,19,1,4,33,38,41,0,96,10,2,0,9,5,3,0.207207,0.106218,0.248705,0.427083,0.310881,0.306306,0.281666,0.617187,0.0990991,3.69544,0.276596,,-1.00593,35.2639,-11.768,77.5685,-1.00593,1.7,-11.380688548088074,8.791416883468628,1.04957,999,,,,"sa3017624"
"Yan Gomes","CHC",96,347,320,80,55,15,1,9,36,42,17,1,70,6,4,0,11,1,1,0.25,0.0489914,0.201729,0.242857,0.29683,0.3875,0.295642,0.68433,0.1375,2.89881,0.289796,,-0.815373,35.7287,-6.55122,84.2913,-0.815373,-0.1,-7.5682560205459595,6.274926565587521,1.04954,359.1400146484375,,,,"9627"
"Kody Clemens","PHI",109,420,382,88,51,16,4,17,55,62,33,0,109,2,3,0,5,4,2,0.230366,0.0785714,0.259524,0.302752,0.292857,0.426702,0.308742,0.719559,0.196335,5.16132,0.274131,,-0.706797,47.8144,-3.36016,91.5812,-0.706797,9,-5.087253630161285,1.2839508056640625,1.04718,999,,,,"20572"
"Emmanuel Rivera","ARI",113,419,383,97,64,20,3,10,53,50,30,0,84,3,3,0,11,2,1,0.253264,0.071599,0.200477,0.357143,0.310263,0.399478,0.308258,0.70974,0.146214,4.15564,0.297945,,-0.769475,47.5324,-3.52032,91.5584,-0.769475,-0.2,-5.1513195633888245,1.3395355194807053,1.04293,999,,,,"19890"
"Cade Marlowe","SEA",114,492,448,98,63,17,5,13,59,58,37,1,157,5,2,0,5,20,6,0.21875,0.0752033,0.319106,0.235669,0.284553,0.366071,0.283755,0.650624,0.147321,7.09076,0.303571,,0.666199,45.8016,-14.1458,82.0056,0.666199,9.1,-9.941840887069702,3.676720142364502,1.04215,733,,,,"25505"
"Roman Anthony","BOS",108,490,431,99,64,23,3,9,56,53,53,0,132,3,3,0,5,7,4,0.229698,0.108163,0.269388,0.401515,0.316327,0.359629,0.299782,0.675955,0.12993,4.6008,0.307167,,-1.21293,52.1374,-7.56624,82.6481,-1.21293,3.4,-11.400633931159973,5.200411677360535,1.04184,999,,,,"sa3020211"
"Josh Rojas","SEA",119,459,409,92,62,20,1,9,58,46,43,1,106,1,4,2,6,13,2,0.224939,0.0936819,0.230937,0.40566,0.297593,0.344743,0.283228,0.642336,0.119804,5.41249,0.278524,,0.946806,42.5287,-13.3978,81.6404,0.946806,2.3,-9.150572776794434,3.9865078926086426,1.04014,466.8900146484375,,,,"19734"
"Jahmai Jones","MIL",108,436,377,85,52,20,3,10,52,48,50,0,116,5,2,2,7,8,4,0.225464,0.114679,0.266055,0.431034,0.322581,0.374005,0.308617,0.696586,0.148541,5.17892,0.296443,,-0.91276,49.5909,-3.53319,91.7981,-0.91276,-0.7,-5.342925667762756,0.9019988179206848,1.03793,999,,,,"18872"
"Trey Cabbage","LAA",116,476,434,101,58,19,2,22,58,72,34,1,184,4,2,2,5,15,2,0.232719,0.0714286,0.386555,0.184783,0.293249,0.437788,0.312717,0.731037,0.205069,6.00447,0.343478,,1.42386,55.7613,-2.23651,95.8788,1.42386,3.9,-0.9266796112060547,-4.844855785369873,1.03716,745.0599975585938,,,,"21078"
"Connor Wong","BOS",104,373,346,86,52,21,2,11,46,43,20,0,114,4,1,2,4,6,2,0.248555,0.0536193,0.30563,0.175439,0.296496,0.416185,0.30732,0.712681,0.16763,5.30189,0.337838,,-0.229745,42.0234,-3.42447,87.8729,-0.229745,-3.5,-5.6497369557619095,3.3525867462158203,1.03465,322.8599853515625,,,,"19896"
"Josh Zamora","MIA",107,379,352,88,66,17,0,5,39,36,16,0,62,8,1,2,13,1,1,0.25,0.0422164,0.163588,0.258065,0.297082,0.340909,0.282107,0.637991,0.0909091,2.33332,0.29021,,-0.915539,34.7633,-11.4157,73.8034,-0.915539,6.5,-13.21548879146576,10.677689552307129,1.03412,999,,,,"sa3020092"
"Brandon Lockridge","NYY",94,374,341,79,56,14,2,7,42,40,24,0,107,4,2,3,7,19,3,0.231672,0.0641711,0.286096,0.224299,0.28841,0.346041,0.279264,0.634451,0.11437,6.73467,0.31441,,1.88654,33.4215,-12.1482,76.6726,1.88654,4.8,-8.567190289497375,6.174191832542419,1.02848,999,,,,"sa3006856"
"Rob Refsnyder","BOS",92,294,252,67,45,15,1,6,38,35,33,0,68,5,3,1,6,4,1,0.265873,0.112245,0.231293,0.485294,0.358362,0.404762,0.336378,0.763124,0.138889,4.40126,0.337017,,-0.261603,40.2181,4.3959,108.014,-0.261603,1,2.5614219307899475,-2.2407407760620117,1.02805,750.780029296875,,,,"13770"
"David Fry","CLE",105,372,336,80,48,20,2,10,41,45,26,0,90,7,2,1,9,2,1,0.238095,0.0698925,0.241935,0.288889,0.304582,0.39881,0.306176,0.703392,0.160714,3.99175,0.294118,,-0.646193,41.5572,-3.76885,95.3716,-0.646193,-1,-2.7092127799987793,0.36684298515319824,1.02676,748.75,,,,"24934"
"Ryan O'Hearn","BAL",116,387,356,91,57,15,1,18,48,60,25,2,95,3,3,0,7,3,1,0.255618,0.0645995,0.245478,0.263158,0.307494,0.455056,0.324123,0.76255,0.199438,3.72489,0.296748,,-0.461603,49.0013,1.84756,108.003,-0.461603,1,3.249632239341736,-6.109788417816162,1.02594,414.6400146484375,,,,"16442"
"Carson Kelly","DET",90,304,269,60,39,13,0,8,32,29,29,1,67,3,3,0,8,1,1,0.223048,0.0953947,0.220395,0.432836,0.302632,0.360595,0.291366,0.663226,0.137546,2.11098,0.263959,,-0.761437,30.2216,-6.81899,82.7084,-0.761437,1.4,-7.060010194778442,6.984949946403503,1.02246,679.0599975585938,,,,"13620"
"Whit Merrifield",,133,556,512,129,92,26,1,10,66,64,34,1,92,3,7,0,11,21,6,0.251953,0.0611511,0.165468,0.369565,0.298561,0.365234,0.2888,0.663796,0.113281,5.3665,0.285372,,0.681276,54.0888,-13.6566,82.6163,0.681276,0.2,-10.899834036827087,2.2429158240556717,1.02047,263.4200134277344,,,,"11281"
"Austin Slater","SFG",117,303,267,65,44,12,1,8,38,33,31,1,84,4,1,0,6,8,2,0.243446,0.10231,0.277228,0.369048,0.330033,0.385768,0.315031,0.715801,0.142322,5.07474,0.323864,,0.154844,36.0775,-0.841314,100.076,0.154844,-1.4,0.18342529609799385,-0.2866842746734619,1.01877,747.5599975585938,,,,"16153"
