Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Alex Nolan",,0.0415,0.0565,0,5.57406,1,0,0,0,1,4.615,1.0731,0.6587,0.61934,0.157111,0.595,,0.0476,0.7198,6.4782,5.355,1.20975,1.414,0.15597,0.128927,0.027042239904403687,0.270139,1.6681,0.295911,0.69703,0.391004,,5.69712,-0.0154546,-0.0476342,999,,,,"sa3010267"
"Josh Mollerus","TEX",0.042,0.0559,0,5.57199,1,0,0,0,1,4.638,1.0177,0.6565,0.61911,0.164444,0.6619,,0.0466,0.8218,7.3962,5.9571,1.24158,1.48,0.177188,0.142712,0.03447607159614563,0.25899,1.6796,0.289902,0.705889,0.357707,,5.78616,-0.0154644,-0.0485207,999,,,,"sa3022666"
"Angel Roman","WSN",0.0407,0.0666,0.0217,5.43726,0.6768,0.0688,0,0,1,4.625,1.0958,0.6474,0.60414,0.141556,0.6061,,0.0516,0.5925,5.3325,5.4549,0.977561,1.274,0.128108,0.131049,-0.002940550446510315,0.276208,1.7019,0.295135,0.70126,0.439999,,5.7948,-0.0154739,-0.0469189,999,,,,"sa3018314"
"Michael Kirian",,0.042,0.0559,0,5.43168,1,0,0,0,1,4.63,1.0642,0.6434,0.60352,0.149111,0.6241,,0.0448,0.7062,6.3558,5.6169,1.13155,1.342,0.152527,0.134795,0.017732173204421997,0.268663,1.6883,0.29464,0.706231,0.392003,,5.69922,-0.015478,-0.0476342,999,,,,"sa3017594"
"Austin Pope","ARI",0.5854,0.5902,0,4.32266,12,0,0,0.6122,12,52.151,11.8574,6.2114,5.76355,1.43067,4.9497,,0.5199,10.7255,8.04412,3.71228,2.1669,1.073,0.205662,0.0949109,0.11075147241353989,0.254007,1.40059,0.302003,0.715724,0.428457,,4.29619,-0.0155203,0.04,999,,,,"sa3010816"
"Jose Alcantara",,0.0416,0.0563,0,5.50728,1,0,0,0,1,4.655,1.0624,0.6542,0.61192,0.141111,0.6624,,0.0484,0.7148,6.4332,5.9616,1.07911,1.27,0.153555,0.142299,0.011256709694862366,0.269358,1.7248,0.298317,0.701001,0.431998,,5.70372,-0.0155282,-0.0476342,999,,,,"sa3007819"
"Jake Eddington","PHI",0.0428,0.0649,0.0205,5.65128,0.6628,0.0718,0,0,1,4.666,1.071,0.6719,0.62792,0.146222,0.6812,,0.0506,0.6766,6.0894,6.1308,0.993247,1.316,0.145006,0.145992,-0.000985860824584961,0.272228,1.7522,0.297225,0.698099,0.452659,,5.90957,-0.0155283,-0.0459645,999,,,,"sa3023409"
"Jace Beck","NYM",0.0421,0.0599,0.0091,5.2839,0.8623,0.0293,0,0,1,4.639,0.9846,0.6271,0.5871,0.144667,0.7023,,0.046,0.845,7.605,6.3207,1.20319,1.302,0.182151,0.15139,0.03076094388961792,0.253065,1.6869,0.289529,0.713975,0.398196,,5.60205,-0.0155364,-0.0514744,999,,,,"sa3011811"
"Jay Driver","CLE",0.0422,0.0557,0,5.43717,1,0,0,0,1,4.638,1.0551,0.6457,0.60413,0.142667,0.6375,,0.049,0.7615,6.8535,5.7375,1.19451,1.284,0.164187,0.137451,0.026735663414001465,0.267013,1.6926,0.29942,0.701268,0.426582,,5.55765,-0.0155596,-0.0503751,999,,,,"sa3023044"
"Miguel Gomez","WSN",0.0397,0.0614,0.0062,5.58801,0.8936,0.0226,0,0,1,4.563,1.1101,0.6606,0.62089,0.166,0.5085,,0.0509,0.5998,5.3982,4.5765,1.17955,1.494,0.131449,0.11144,0.020008765161037445,0.277275,1.6186,0.291587,0.691098,0.397005,,5.80308,-0.0155758,-0.0469284,999,,,,"sa3009527"
"Nate Jones",,0.0413,0.0567,0,5.60133,1,0,0,0,1,4.621,1.1162,0.6644,0.62237,0.150111,0.5739,,0.0454,0.6337,5.7033,5.1651,1.1042,1.351,0.137135,0.124194,0.012940935790538788,0.278931,1.6901,0.300224,0.693067,0.429001,,5.70842,-0.0155806,-0.0476342,999,,,,"sa3010003"
"Juan De Los Santos","BAL",0.0433,0.0547,0,5.34465,1,0,0,0,1,4.589,1.0667,0.6352,0.59385,0.147444,0.5834,,0.0477,0.6868,6.1812,5.2506,1.17724,1.327,0.149662,0.12713,0.022532135248184204,0.269512,1.6501,0.294288,0.702996,0.423418,,5.60296,-0.0155911,-0.0510435,999,,,,"sa3010808"
"Xander Hamilton","MIN",0.0414,0.0566,0,5.60934,1,0,0,0,1,4.64,1.0634,0.6625,0.62326,0.153,0.6195,,0.0552,0.7464,6.7176,5.5755,1.20484,1.377,0.160862,0.133513,0.027349144220352173,0.268176,1.6829,0.296944,0.694764,0.38754,,5.68678,-0.0156058,-0.0491708,999,,,,"sa3023094"
"Austin Voth","SEA",3.0749,3.1948,0,3.92593,64,0,0,12.2738,64,270.728,58.8421,29.9454,27.9177,9.13778,21.0686,,2.6366,62.9777,8.85624,2.96277,2.98917,1.285,0.232624,0.077822,0.15480149537324905,0.238205,1.2486,0.284175,0.744442,0.362405,,4.16572,-0.015607,0.0625845,999,,,,"15047"
"Matthew Bollenbacher","WSN",0.0399,0.058,0,5.56929,1,0,0,0,1,4.608,1.0997,0.6607,0.61881,0.151556,0.5831,,0.048,0.6111,5.4999,5.2479,1.04802,1.364,0.132617,0.126541,0.006076380610466003,0.276522,1.6828,0.294982,0.695012,0.426577,,5.8078,-0.0156182,-0.0469189,999,,,,"sa3022954"
"Brannon Jordan",,0.0415,0.0564,0,5.55687,1,0,0,0,1,4.606,1.0724,0.6567,0.61743,0.158667,0.5877,,0.0454,0.708,6.372,5.2893,1.2047,1.428,0.153713,0.127594,0.026118114590644836,0.269929,1.6601,0.294161,0.697791,0.389005,,5.71245,-0.0156255,-0.0476342,999,,,,"sa3017814"
"Carson Carter",,0.0416,0.0563,0,5.52042,1,0,0,0,1,4.632,1.0815,0.6554,0.61338,0.145889,0.6156,,0.05,0.6732,6.0588,5.5404,1.09357,1.313,0.145337,0.132902,0.012435242533683777,0.272665,1.6971,0.297273,0.69779,0.429007,,5.71344,-0.0156365,-0.0476342,999,,,,"sa3017466"
"William Silva","ATL",0.0442,0.0537,0,5.49459,1,0,0,0,1,4.604,1.0898,0.6513,0.61051,0.149667,0.5713,,0.052,0.7073,6.3657,5.1417,1.23805,1.347,0.153627,0.124088,0.029539525508880615,0.273771,1.6611,0.300965,0.695662,0.418962,,5.56745,-0.0156373,-0.046256,999,,,,"sa3020235"
"Tanner Cooper",,0.0414,0.0566,0,5.60322,1,0,0,0,1,4.552,1.137,0.6618,0.62258,0.169778,0.4681,,0.0414,0.5937,5.3433,4.2129,1.26832,1.528,0.130426,0.102834,0.027592264115810394,0.281262,1.6051,0.294973,0.689844,0.391006,,5.71469,-0.0156505,-0.0476342,999,,,,"sa1170930"
"Jared Poland","MIA",0.0385,0.0715,0.0238,5.72499,0.5877,0.0877,0,0,1,4.548,1.1289,0.6734,0.63611,0.178444,0.4565,,0.0479,0.6436,5.7924,4.1085,1.40986,1.606,0.141513,0.100374,0.04113896191120148,0.279182,1.5854,0.29503,0.682851,0.361095,,5.71226,-0.0156705,-0.0447689,999,,,,"sa3020252"
"Jorge Minyety","ARI",0.0429,0.0551,0,5.56362,1,0,0,0,1,4.647,1.1079,0.6612,0.61818,0.131444,0.6116,,0.0542,0.6702,6.0318,5.5044,1.09581,1.183,0.144222,0.131612,0.012610286474227905,0.278283,1.7195,0.307104,0.689232,0.446515,,5.53226,-0.0156884,-0.0455292,999,,,,"sa3021752"
"Alex Garbrick","PHI",0.0421,0.0558,0,5.679,1,0,0,0,1,4.638,1.0791,0.6725,0.631,0.157667,0.6346,,0.0472,0.6689,6.0201,5.7114,1.05405,1.419,0.144222,0.136826,0.007395431399345398,0.272762,1.7137,0.294422,0.697403,0.41862,,5.92375,-0.015693,-0.045974,999,,,,"sa3017465"
"Osiel Rodriguez","NYY",0.0422,0.0557,0,5.52699,1,0,0,0,1,4.627,1.0495,0.653,0.61411,0.168556,0.6043,,0.0508,0.7589,6.8301,5.4387,1.25583,1.517,0.164016,0.130603,0.03341257572174072,0.264231,1.6538,0.289361,0.705871,0.382602,,5.8052,-0.0156966,-0.0493552,999,,,,"sa3009991"
"Zack Showalter","STL",0.0422,0.0557,0,5.37417,1,0,0,0,1,4.651,1.0301,0.6386,0.59713,0.135889,0.6783,,0.0596,0.7593,6.8337,6.1047,1.11942,1.223,0.163255,0.14584,0.017415612936019897,0.263244,1.7084,0.296301,0.704671,0.421254,,5.62814,-0.0157021,-0.0485637,999,,,,"sa3020959"
"Jordan DiValerio",,0.0416,0.0683,0.0248,5.6322,0.5877,0.0877,0,0,1,4.507,1.1431,0.6634,0.6258,0.184,0.4001,,0.0488,0.5926,5.3334,3.6009,1.48113,1.656,0.131484,0.088773,0.04271133989095688,0.281684,1.5432,0.292275,0.68435,0.370011,,5.71998,-0.0157095,-0.0476342,999,,,,"sa3014865"
"Kade Mechals",,0.0414,0.0631,0.0138,5.64885,0.7741,0.0481,0,0,1,4.592,1.1015,0.6668,0.62765,0.165333,0.5371,,0.0508,0.6796,6.1164,4.8339,1.26531,1.488,0.147997,0.116964,0.031032226979732513,0.275093,1.6386,0.296333,0.690624,0.387995,,5.72031,-0.0157132,-0.0476342,999,,,,"sa3020322"
"Gilberto Chu",,0.042,0.056,0,5.45103,1,0,0,0,1,4.621,1.072,0.6452,0.60567,0.152444,0.6052,,0.0443,0.6875,6.1875,5.4468,1.13599,1.372,0.148777,0.130967,0.01780998706817627,0.269923,1.6772,0.293642,0.705025,0.386991,,5.72176,-0.0157293,-0.0476342,999,,,,"sa873302"
"Niklas Rimmel",,0.0415,0.0564,0,5.54688,1,0,0,0,1,4.627,1.071,0.6571,0.61632,0.151222,0.6183,,0.0466,0.7024,6.3216,5.5647,1.13602,1.361,0.151805,0.133629,0.01817592978477478,0.270311,1.6893,0.295893,0.69857,0.409011,,5.72227,-0.015735,-0.0476342,999,,,,"sa3008426"
"Tommy Kane","SFG",0.0421,0.0585,0.0061,5.16528,0.9109,0.0189,0,0,1,4.621,1.0711,0.6168,0.57392,0.126444,0.5989,,0.0494,0.6994,6.2946,5.3901,1.16781,1.138,0.151353,0.129604,0.021748527884483337,0.269615,1.67,0.30019,0.705436,0.44354,,5.35636,-0.0157469,-0.0506392,999,,,,"sa3022525"
"Dale Stanavich","MIA",0.549,0.6265,0,4.27478,12,0,0,0.5913,12,52.794,11.5307,6.1544,5.69971,1.40533,5.8676,,0.5721,11.1535,8.36512,4.4007,1.90086,1.054,0.211265,0.111141,0.10012311488389969,0.248751,1.44986,0.299607,0.728664,0.42906,,4.43993,-0.015754,0.0440321,999,,,,"sa3019833"
"Juan Mendez","MIN",0.0413,0.0566,0,5.625,1,0,0,0,1,4.649,1.0628,0.6645,0.625,0.151667,0.6372,,0.0492,0.7484,6.7356,5.7348,1.17451,1.365,0.160981,0.137062,0.02391912043094635,0.268208,1.7,0.29751,0.696056,0.39054,,5.70055,-0.0157697,-0.0491805,999,,,,"sa3015336"
"Tyler Ras",,0.0413,0.0567,0,5.6043,1,0,0,0,1,4.627,1.1066,0.6645,0.6227,0.150667,0.5879,,0.0453,0.6493,5.8437,5.2911,1.10444,1.356,0.140329,0.127059,0.013269945979118347,0.277079,1.6945,0.299306,0.694273,0.424,,5.72615,-0.0157782,-0.0476342,999,,,,"sa3017718"
"Chase Antle",,0.0416,0.0621,0.0121,5.60448,0.8038,0.0418,0,0,1,4.646,1.0548,0.6629,0.62272,0.152444,0.6509,,0.0467,0.7574,6.8166,5.8581,1.16362,1.372,0.163022,0.140099,0.022922933101654053,0.267146,1.7057,0.296969,0.698798,0.399019,,5.72626,-0.0157795,-0.0476342,999,,,,"sa3020810"
"Ruben Ramirez",,0.0413,0.0566,0,5.6007,1,0,0,0,1,4.627,1.0908,0.6632,0.6223,0.152889,0.5988,,0.046,0.681,6.129,5.3892,1.13727,1.376,0.14718,0.129414,0.01776529848575592,0.273919,1.6896,0.297909,0.695602,0.410994,,5.72644,-0.0157815,-0.0476342,999,,,,"sa3017474"
"Garrett Farmer",,0.0422,0.0558,0,5.49909,1,0,0,0,1,4.593,1.1152,0.6526,0.61101,0.153889,0.5271,,0.0469,0.6117,5.5053,4.7439,1.1605,1.385,0.133181,0.114762,0.018419332802295685,0.277482,1.6423,0.295478,0.693623,0.420637,,5.66564,-0.0158475,-0.0503987,999,,,,"sa3010811"
"Alan Mundo",,0.0415,0.0564,0,5.56335,1,0,0,0,1,4.638,1.0601,0.6583,0.61815,0.152,0.6301,,0.053,0.729,6.561,5.6709,1.15696,1.368,0.15718,0.135856,0.02132384479045868,0.268047,1.6902,0.295423,0.698457,0.401001,,5.73378,-0.0158633,-0.0476342,999,,,,"sa3005688"
"Trevor Holloway",,0.0413,0.0567,0,5.60763,1,0,0,0,1,4.623,1.1052,0.6645,0.62307,0.152556,0.581,,0.047,0.6494,5.8446,5.229,1.11773,1.373,0.140472,0.125676,0.014795586466789246,0.276646,1.6862,0.29835,0.693796,0.418993,,5.7349,-0.0158759,-0.0476342,999,,,,"sa3014859"
"Leonard Garcia","LAA",0.0412,0.0606,0.0069,5.65335,0.8714,0.0274,0,0,1,4.643,1.0873,0.668,0.62815,0.164556,0.6021,,0.0593,0.689,6.201,5.4189,1.14433,1.481,0.148395,0.129679,0.018716350197792053,0.273081,1.6894,0.294991,0.700058,0.391541,,5.9119,-0.0159,-0.0465796,999,,,,"sa3015156"
"Braden Carmichael",,0.0418,0.0561,0,5.49738,1,0,0,0,1,4.625,1.0757,0.65,0.61082,0.154556,0.6027,,0.046,0.6914,6.2226,5.4243,1.14717,1.391,0.149492,0.130314,0.019178375601768494,0.270528,1.6784,0.294263,0.703409,0.380997,,5.739,-0.0159216,-0.0476342,999,,,,"sa3023003"
"Giomar Diaz","ATL",0.0442,0.0537,0,5.47398,1,0,0,0,1,4.643,1.0959,0.652,0.60822,0.135889,0.6239,,0.0491,0.6794,6.1146,5.6151,1.08896,1.223,0.146328,0.134374,0.011953487992286682,0.276045,1.7198,0.30431,0.698111,0.4594,,5.59324,-0.015931,-0.046256,999,,,,"sa3018797"
"Jake Miller","CLE",0.0427,0.0681,0.0284,5.52924,0.5539,0.0949,0,0,1,4.555,1.1144,0.6552,0.61436,0.163667,0.491,,0.0428,0.6516,5.8644,4.419,1.32709,1.473,0.143052,0.107794,0.03525795787572861,0.277131,1.6054,0.296554,0.690419,0.412958,,5.59235,-0.0159414,-0.0503655,999,,,,"sa3018171"
"Caleb Franzen",,0.0419,0.056,0,5.45337,1,0,0,0,1,4.596,1.1026,0.646,0.60593,0.155556,0.5484,,0.0451,0.6132,5.5188,4.9356,1.11816,1.4,0.13342,0.119321,0.014099225401878357,0.275478,1.651,0.292863,0.701217,0.394008,,5.7428,-0.0159639,-0.0476342,999,,,,"sa3020531"
"Evan Johnson",,0.0414,0.0565,0,5.58954,1,0,0,0,1,4.63,1.0526,0.6599,0.62106,0.158,0.6274,,0.0483,0.7503,6.7527,5.6466,1.19589,1.422,0.162052,0.135508,0.026544272899627686,0.266191,1.68,0.293697,0.699273,0.380004,,5.74698,-0.0160105,-0.0476342,999,,,,"sa3010000"
"Nick Sando","CIN",0.0403,0.0672,0.0169,5.98149,0.6751,0.0691,0,0,1,4.715,1.1216,0.7074,0.66461,0.167889,0.6631,,0.0544,0.6792,6.1128,5.9679,1.02428,1.511,0.144051,0.140636,0.003414630889892578,0.280575,1.7847,0.302726,0.695187,0.4299,,6.14314,-0.0160136,-0.0411574,999,,,,"sa3023511"
"Daniel Blair","SFG",0.0412,0.0623,0.0123,5.34213,0.8079,0.0409,0,0,1,4.548,1.1156,0.6347,0.59357,0.148222,0.4629,,0.0537,0.6304,5.6736,4.1661,1.36185,1.334,0.13861,0.101781,0.03682936728000641,0.276728,1.5785,0.297401,0.688408,0.423841,,5.38237,-0.0160184,-0.0506109,999,,,,"sa3020744"
"Davis Schwab",,0.0419,0.056,0,5.4441,1,0,0,0,1,4.669,1.0589,0.6465,0.6049,0.140667,0.68,,0.043,0.7079,6.3711,6.12,1.04103,1.266,0.151617,0.145641,0.005975574254989624,0.268348,1.7389,0.29645,0.708446,0.413996,,5.74835,-0.0160257,-0.0476342,999,,,,"sa3010651"
"Destin Dotson",,0.0421,0.0559,0,5.41485,1,0,0,0,1,4.675,1.0292,0.6423,0.60165,0.141444,0.7069,,0.0481,0.7608,6.8472,6.3621,1.07625,1.273,0.162738,0.151209,0.011529415845870972,0.262551,1.7361,0.294177,0.711147,0.399994,,5.74866,-0.0160292,-0.0476342,999,,,,"sa3009988"
"Jared Beck","BAL",0.0439,0.0541,0,5.1903,1,0,0,0,1,4.66,1.0115,0.6188,0.5767,0.131667,0.7104,,0.0546,0.766,6.894,6.3936,1.07827,1.185,0.164378,0.152446,0.01193132996559143,0.259692,1.7219,0.293539,0.717432,0.426416,,5.64115,-0.0160337,-0.0510531,999,,,,"sa3020571"
"Cooper Benson",,0.042,0.0559,0,5.43447,1,0,0,0,1,4.647,1.0329,0.6428,0.60383,0.150556,0.6577,,0.0549,0.756,6.804,5.9193,1.14946,1.355,0.162686,0.141532,0.021153420209884644,0.262531,1.6906,0.29141,0.708058,0.375998,,5.7495,-0.0160386,-0.0476342,999,,,,"sa3019457"
"Erubiel Armenta","PHI",0.0427,0.0552,0,5.54004,1,0,0,0,1,4.682,1.0176,0.6557,0.61556,0.151889,0.7289,,0.052,0.7627,6.8643,6.5601,1.04637,1.367,0.1629,0.155681,0.007219135761260986,0.26085,1.7465,0.289874,0.711149,0.389572,,5.95834,-0.01606,-0.0459645,999,,,,"sa3015125"
"Johzan Oquendo","CHC",0.0424,0.0555,0,5.38191,1,0,0,0,1,4.647,1.0231,0.6402,0.59799,0.136,0.7,,0.0514,0.7651,6.8859,6.3,1.093,1.224,0.164644,0.150635,0.014009043574333191,0.26263,1.7231,0.296243,0.706531,0.43213,,5.65848,-0.0160601,-0.0493238,999,,,,"sa3015148"
"Marcus Olivarez",,0.0414,0.0566,0,5.56857,1,0,0,0,1,4.669,1.0744,0.6615,0.61873,0.140556,0.6614,,0.0544,0.6947,6.2523,5.9526,1.05035,1.265,0.14879,0.141658,0.007132142782211304,0.27178,1.7358,0.299506,0.698041,0.437991,,5.7517,-0.0160631,-0.0476342,999,,,,"sa3020478"
"Benony Robles",,0.0421,0.0558,0,5.41989,1,0,0,0,1,4.643,1.0425,0.6418,0.60221,0.149111,0.648,,0.0533,0.7284,6.5556,5.832,1.12407,1.342,0.156881,0.139565,0.017316386103630066,0.26448,1.6905,0.291558,0.707747,0.38599,,5.75202,-0.0160667,-0.0476342,999,,,,"sa3006135"
"Marino Santy","CHC",0.0443,0.0664,0.0307,5.26158,0.5556,0.0946,0,0,1,4.676,1.0546,0.6306,0.58462,0.119333,0.7021,,0.0669,0.6824,6.1416,6.3189,0.971941,1.074,0.145937,0.15015,-0.004212990403175354,0.269926,1.7567,0.301187,0.708402,0.48577,,5.66001,-0.0160776,-0.0493238,999,,,,"sa3017422"
"Braxton Hyde","COL",0.0363,0.0676,0.0081,6.37839,0.7988,0.0428,0,0,1,4.709,1.2252,0.7531,0.70871,0.166778,0.5752,,0.0522,0.5602,5.0418,5.1768,0.973922,1.501,0.118964,0.122149,-0.0031853988766670227,0.300176,1.8004,0.315512,0.668385,0.456315,,6.09639,-0.016079,-0.0352774,999,,,,"sa3020612"
"Eli Ankeney","NYM",0.0424,0.0594,0.0091,5.24664,0.8672,0.0282,0,0,1,4.613,1.007,0.6214,0.58296,0.153444,0.6434,,0.0454,0.7886,7.0974,5.7906,1.22568,1.381,0.170952,0.139475,0.03147625923156738,0.256613,1.6504,0.286221,0.716785,0.369964,,5.65046,-0.0160797,-0.0514744,999,,,,"sa3020390"
"Benjamin Arias","STL",0.0422,0.0558,0,5.41854,1,0,0,0,1,4.545,1.0812,0.6401,0.60206,0.163556,0.5042,,0.0524,0.65,5.85,4.5378,1.28917,1.472,0.143014,0.110935,0.03207921236753464,0.271086,1.5854,0.289036,0.696907,0.373589,,5.6625,-0.0160918,-0.0485637,999,,,,"sa3008724"
"Matt Hickey",,0.0414,0.0565,0,5.5791,1,0,0,0,1,4.602,1.1091,0.661,0.6199,0.156444,0.542,,0.0574,0.6214,5.5926,4.878,1.14649,1.408,0.135028,0.117775,0.017253369092941284,0.277095,1.6511,0.295419,0.691373,0.41499,,5.75566,-0.0161072,-0.0476342,999,,,,"sa3020236"
"Nathanael Perez Lopez",,0.0413,0.0701,0.0284,5.6979,0.5382,0.0982,0,0,1,4.616,1.125,0.6752,0.6331,0.156889,0.5493,,0.0527,0.6282,5.6538,4.9437,1.14364,1.412,0.136092,0.118999,0.017092712223529816,0.280269,1.6743,0.299826,0.686829,0.425989,,5.75564,-0.016117,-0.0476438,999,,,,"sa3002988"
"Brayhans Barreto","NYM",0.0426,0.0594,0.01,5.18787,0.8606,0.0296,0,0,1,4.65,1.0507,0.6205,0.57643,0.130667,0.6684,,0.0446,0.6733,6.0597,6.0156,1.00733,1.176,0.144796,0.143742,0.0010537654161453247,0.266878,1.7191,0.293656,0.715157,0.453429,,5.65755,-0.0161592,-0.0514744,999,,,,"sa3022316"
"Tyler Gillies",,0.0411,0.0569,0,5.67036,1,0,0,0,1,4.634,1.0906,0.67,0.63004,0.157333,0.5967,,0.0509,0.6959,6.2631,5.3703,1.16625,1.416,0.150173,0.128766,0.02140699326992035,0.27358,1.6873,0.297867,0.69344,0.397012,,5.76281,-0.016187,-0.0476342,999,,,,"sa3008645"
"Franklin De La Paz",,0.0421,0.0558,0,5.39118,1,0,0,0,1,4.695,1.0416,0.6418,0.59902,0.132556,0.7139,,0.06,0.7218,6.4962,6.4251,1.01107,1.193,0.153738,0.152055,0.0016826391220092773,0.26564,1.7555,0.29642,0.709398,0.431999,,5.7678,-0.0162526,-0.0476438,999,,,,"sa3002811"
"Peniel Otano","ARI",0.0428,0.0552,0,5.55435,1,0,0,0,1,4.695,1.1333,0.6642,0.61715,0.113889,0.6564,,0.058,0.6038,5.4342,5.9076,0.919866,1.025,0.128605,0.139808,-0.011203423142433167,0.284706,1.7897,0.312424,0.690383,0.505202,,5.58264,-0.0162687,-0.0455292,999,,,,"sa3016751"
"Cam Wynne",,0.0413,0.0597,0.0065,5.61204,0.8912,0.0232,0,0,1,4.594,1.0936,0.663,0.62356,0.164111,0.5486,,0.0495,0.6618,5.9562,4.9374,1.20634,1.477,0.144057,0.119417,0.024640843272209167,0.273681,1.6422,0.293215,0.693266,0.390004,,5.77062,-0.016274,-0.0476342,999,,,,"sa3017492"
"Cristhian Tortosa",,0.042,0.0595,0.0076,5.45751,0.8788,0.0258,0,0,1,4.676,1.06,0.6486,0.60639,0.139,0.6763,,0.0565,0.7004,6.3036,6.0867,1.03564,1.251,0.149786,0.144632,0.00515398383140564,0.268817,1.7363,0.296733,0.70552,0.422997,,5.77108,-0.0162891,-0.0476438,999,,,,"sa920454"
"Moises Diaz",,0.0412,0.0567,0,5.61798,1,0,0,0,1,4.6,1.1333,0.6662,0.62422,0.156333,0.5353,,0.0423,0.5797,5.2173,4.8177,1.08294,1.407,0.126022,0.11637,0.009652175009250641,0.281747,1.6686,0.297279,0.691437,0.424996,,5.77221,-0.0162917,-0.0476342,999,,,,"sa3005464"
"Harrison Durow",,0.0412,0.0567,0,5.634,1,0,0,0,1,4.621,1.0968,0.6664,0.626,0.157333,0.5729,,0.0566,0.6635,5.9715,5.1561,1.15814,1.416,0.143584,0.123977,0.019606158137321472,0.274784,1.6697,0.296299,0.692202,0.404015,,5.77331,-0.016304,-0.0476342,999,,,,"sa3023484"
"Yondrei Rojas","TOR",0.0422,0.0557,0,5.48379,1,0,0,0,1,4.625,1.0782,0.6508,0.60931,0.149556,0.5864,,0.0576,0.667,6.003,5.2776,1.13745,1.346,0.144216,0.126789,0.017427027225494385,0.270836,1.6646,0.293462,0.696663,0.417632,,5.7087,-0.0163375,-0.0504083,999,,,,"sa3016783"
"Austin Strickland","SFG",0.0412,0.0567,0,5.30559,1,0,0,0,1,4.625,1.0847,0.6334,0.58951,0.128333,0.5951,,0.0488,0.6796,6.1164,5.3559,1.14199,1.155,0.146941,0.12867,0.018270283937454224,0.272462,1.6798,0.301392,0.697538,0.460172,,5.40731,-0.0163376,-0.0506392,999,,,,"sa3023380"
"Jeferson Figueroa","MIL",0.0415,0.0614,0.0096,5.56722,0.8293,0.0363,0,0,1,4.608,1.0418,0.6569,0.61858,0.169,0.6031,,0.0523,0.7623,6.8607,5.4279,1.26397,1.521,0.16543,0.130881,0.03454861044883728,0.263573,1.6449,0.288882,0.701555,0.374566,,5.80508,-0.0163378,-0.0470597,999,,,,"sa3016811"
"C.J. Mayhue",,0.0421,0.0619,0.0138,5.49729,0.7873,0.0453,0,0,1,4.618,1.0961,0.6518,0.61081,0.152778,0.5826,,0.0449,0.6297,5.6673,5.2434,1.08084,1.375,0.136358,0.126159,0.010199218988418579,0.274677,1.6787,0.294051,0.701046,0.403989,,5.77569,-0.0163405,-0.0476438,999,,,,"sa3020175"
"Denny Roman",,0.0399,0.058,0,5.65956,1,0,0,0,1,4.679,1.1051,0.6695,0.62884,0.144444,0.6419,,0.0436,0.6457,5.8113,5.7771,1.00592,1.3,0.138,0.137187,0.0008121281862258911,0.276725,1.747,0.29989,0.697511,0.396106,,5.80936,-0.0163836,-0.0445256,999,,,,"sa3007608"
"Eiker Huizi","DET",0.0406,0.0573,0,5.39352,1,0,0,0,1,4.675,1.0746,0.6437,0.59928,0.125556,0.6483,,0.0649,0.6503,5.8527,5.8347,1.00309,1.13,0.139102,0.138674,0.00042782723903656006,0.27124,1.7229,0.297885,0.697553,0.458425,,5.6377,-0.0164116,-0.0503248,999,,,,"sa3007842"
"Jorge Ramos",,0.0411,0.0568,0,5.63778,1,0,0,0,1,4.653,1.0905,0.6682,0.62642,0.149,0.6271,,0.0495,0.6748,6.0732,5.6439,1.07606,1.341,0.145025,0.134773,0.010251447558403015,0.274243,1.7176,0.298642,0.695427,0.422012,,5.78368,-0.0164194,-0.0476342,999,,,,"sa3009524"
"Thomas Schultz","WSN",0.0396,0.0583,0,5.67297,1,0,0,0,1,4.596,1.0809,0.6685,0.63033,0.169222,0.5726,,0.0446,0.6688,6.0192,5.1534,1.16801,1.523,0.145518,0.124587,0.020931251347064972,0.271665,1.6535,0.290271,0.695332,0.369632,,5.88037,-0.0164229,-0.0469189,999,,,,"sa3022936"
"Adel Dilone",,0.0413,0.0652,0.0178,5.63859,0.7056,0.0626,0,0,1,4.646,1.0876,0.6688,0.62651,0.149778,0.6221,,0.0517,0.6754,6.0786,5.5989,1.08568,1.348,0.145372,0.1339,0.011472240090370178,0.273803,1.7097,0.298003,0.693928,0.427011,,5.78419,-0.0164352,-0.0476438,999,,,,"sa3018798"
"Kevin Rodriguez",,0.0411,0.0569,0,5.62815,1,0,0,0,1,4.653,1.1345,0.6699,0.62535,0.141,0.593,,0.0535,0.5769,5.1921,5.337,0.97285,1.269,0.123985,0.127445,-0.003460124135017395,0.283165,1.7275,0.302104,0.691197,0.462006,,5.78518,-0.0164362,-0.0476342,999,,,,"sa3008683"
"Pierce Banks",,0.0411,0.0568,0,5.66379,1,0,0,0,1,4.63,1.0897,0.6693,0.62931,0.158444,0.5993,,0.0447,0.6859,6.1731,5.3937,1.1445,1.426,0.148143,0.129438,0.01870410144329071,0.273382,1.689,0.296422,0.695008,0.395992,,5.78646,-0.0164504,-0.0476342,999,,,,"sa3019435"
